code,taxon,tvk
4,Lithobius (Lithobius) lucifugus,NHMSYS0020500670
3,Lithobius (Lithobius) macilentus,NHMSYS0020500671
3,Lithobius (Lithobius) melanops,NHMSYS0020500672
3,Lithobius (Lithobius) muticus,NHMSYS0020500673
3,Lithobius (Lithobius) peregrinus,NHMSYS0020500674
3,Lithobius (Lithobius) piceus,NHMSYS0020500675
3,Lithobius (Lithobius) pilicornis,NHMSYS0020500676
4,Lithobius (Lithobius) tenebrosus,NHMSYS0020500677
4,Lithobius (Lithobius) tricuspis,NHMSYS0020500678
1,Lithobius (Lithobius) variegatus,NHMSYS0020500679
3,Lithobius (Monotarsobius) crassipes,NHMSYS0020500681
3,Lithobius (Monotarsobius) curtipes,NHMSYS0020500682
2,Lithobius (Sigibius) microps,NHMSYS0020500684
4,Mecistocephalus guildingii,NHMSYS0020500687
3,Schendyla dentata,NHMSYS0020500692
3,Stenotaenia linearis,NHMSYS0020500696
3,Geophilus carpophagus sensu stricto,NHMSYS0020526954
6,Trichoniscus pusillus agg.,NHMSYS0020526984
4,Lamyctes coeculus,NHMSYS0020784878
4,Mecistocephalus punctifrons,NHMSYS0020784884
4,Tygarrup javanicus,NHMSYS0020784896
3,Amphitomeus attemsi,NHMSYS0020977691
3,Brachyiulus lusitanus,NHMSYS0020977697
3,Pseudospirobolellus avernus,NHMSYS0020977723
5,Siphonophoridae sp. Eden A,NHMSYS0020977763
3,Eutrichodesmus sp. Eden A,NHMSYS0020977769
3,Rhinotus purpureus,NHMSYS0020977793
3,Gabunillo sp. Eden A,NHMSYS0020977805
3,Pseudotyphloscia sp. Eden A,NHMSYS0020977817
4,Armadillidium assimile,NHMSYS0020977823
4,Chaetophiloscia sicula,NHMSYS0020977829
2,Eluma caelata,NHMSYS0020977835
3,Lucasius pallidus,NHMSYS0020977847
2,Venezillo parvus,NHMSYS0020977859
3,Asellus (Asellus) aquaticus,NHMSYS0021050404
4,Trichoniscoides saeroeensis,NHMSYS0021050625
3,Trichoniscus pygmaeus,NHMSYS0021050627
4,Melogona voigtii,NHMSYS0021122426
5,Cryptops cf. hispanus,NHMSYS0021131328
3,Haplophilus souletinus,NHMSYS0021131341
