tvk,code,taxon
NBNSYS0000039558,4,Arthonia anglica
NHMSYS0001474923,3,Arthonia anombrophila
NHMSYS0001474924,5,Arthonia apatetica
BMSSYS0000001639,3,Arthonia apotheciorum
NBNSYS0000015487,3,Arthonia arthonioides
NBNSYS0000015519,3,Arthonia astroidestera
NHMSYS0001474930,4,Arthonia atlantica
NHMSYS0020989719,4,Arthonia byssacea
NHMSYS0020989720,3,Arthonia caerulescens
NBNSYS0000015516,1,Arthonia cinnabarina
NBNSYS0000039559,4,Arthonia cohabitans
NHMSYS0020038993,4,Arthonia colombiana
NHMSYS0001474938,4,Arthonia coronata
NHMSYS0020989726,4,Arthonia destruens
NHMSYS0001474939,2,Arthonia didyma
NHMSYS0001474940,4,Arthonia digitatae
BMSSYS0000001651,4,Arthonia diploiciae
NHMSYS0000361274,2,"Arthonia elegans sensu auct. brit., non (Ach.) Almq. (1880)"
NBNSYS0000015496,4,Arthonia endlicheri
NBNSYS0000015497,2,Arthonia epiphyscia
NBNSYS0000015494,4,Arthonia excipienda
NHMSYS0001474945,2,Arthonia fuscopurpurea
NBNSYS0000015500,5,Arthonia galactites
NHMSYS0001474947,4,Arthonia gelidae
NBNSYS0000039561,2,Arthonia graphidicola
NBNSYS0000015520,2,Arthonia ilicina
NBNSYS0000015502,3,Arthonia ilicinella
NBNSYS0000015504,3,Arthonia intexta
NBNSYS0000039562,3,Arthonia invadens
NHMSYS0001474952,2,Arthonia lapidicola
NBNSYS0000015506,2,Arthonia leucopellaea
NHMSYS0001474954,3,Arthonia ligniaria
NBNSYS0000039564,3,Arthonia ligniariella
NBNSYS0000041602,3,Arthonia mediella
NHMSYS0020038996,3,Arthonia meridionalis
BMSSYS0000001679,3,Arthonia molendoi
BMSSYS0000001680,3,Arthonia muscigena
NHMSYS0001474960,4,Arthonia neglectula
NHMSYS0020989734,3,Arthonia pannariae
NBNSYS0000015508,4,Arthonia patellulata
NHMSYS0001474964,4,Arthonia peltigerea
NBNSYS0000015509,2,Arthonia phaeobaea
BMSSYS0000001682,2,Arthonia phaeophysciae
BMSSYS0000001683,2,Arthonia pruinata
NBNSYS0000015510,3,Arthonia punctella
NBNSYS0000015511,1,Arthonia punctiformis
NBNSYS0000015512,5,Arthonia punctilliformis
NBNSYS0000015513,1,Arthonia radiata
NHMSYS0020039374,3,Arthonia sampaianae
NBNSYS0000015514,1,Arthonia spadicea
NBNSYS0000015515,3,Arthonia stellaris
NHMSYS0001474972,4,Arthonia stereocaulina
BMSSYS0000001691,5,Arthonia subfuscicola
NBNSYS0000039566,3,Arthonia thelotrematis
NBNSYS0000015501,2,Arthonia varians
NBNSYS0000015517,1,Arthonia vinosa
NBNSYS0000015518,4,Arthonia zwackhii
BMSSYS0000001696,3,Arthophacopsis parmeliarum
NBNSYS0000015889,5,Arthopyrenia allogena
NHMSYS0001474984,2,Arthopyrenia analepta
BMSSYS0000001703,4,Arthopyrenia atractospora
NBNSYS0000039568,3,Arthopyrenia carneobrunneola
NBNSYS0000015897,3,Arthopyrenia cerasi
NHMSYS0000361333,3,Arthopyrenia cinereopruinosa
NBNSYS0000015899,5,Arthopyrenia desistens
NHMSYS0001474993,3,Arthopyrenia fraxini
NBNSYS0000039567,3,Arthopyrenia nitescens
NBNSYS0000015909,3,Arthopyrenia platypyrenia
NHMSYS0001475001,2,Arthopyrenia punctiformis
NBNSYS0000015911,5,Arthopyrenia rhyponta
NHMSYS0001475005,3,Arthopyrenia salicis
NBNSYS0000142338,3,Arthopyrenia saxicola
NBNSYS0000039572,4,Arthopyrenia subcerasi
NBNSYS0000015521,4,Arthothelium dictyosporum
NBNSYS0000015522,3,Arthothelium lirellans
NBNSYS0000015524,4,Arthothelium macounii
NHMSYS0001475015,4,Arthothelium norvegicum
NHMSYS0001475016,4,Arthothelium orbilliferum
NBNSYS0000015525,3,Arthothelium ruanum
NHMSYS0020989751,5,Arthothelium spectabile
BMSSYS0000001775,2,Arthrorhaphis aeruginosa
NHMSYS0001475035,3,Arthrorhaphis alpina
NBNSYS0000018179,2,Arthrorhaphis citrinella
NHMSYS0001475037,2,Arthrorhaphis grisea
BMSSYS0000001778,3,Arthrorhaphis muddii
NHMSYS0001475038,4,Arthrorhaphis vacillans
BMSSYS0000001955,5,Aspergillus glaucus
NHMSYS0020535057,4,Aspicilia aquatica
NBNSYS0000018181,2,Aspicilia caesiocinerea
NHMSYS0000361491,1,Aspicilia calcarea
NHMSYS0020987482,2,Aspicilia cinerea s. lat.
NHMSYS0020987484,3,Aspicilia cinerea s. str.
NHMSYS0001475254,1,Aspicilia contorta subsp. contorta
NHMSYS0020989755,1,Aspicilia contorta subsp. hoffmanniana
NBNSYS0000018188,3,Aspicilia epiglypta
NBNSYS0000018191,2,Aspicilia grisea
NBNSYS0000018193,3,Aspicilia intermutans
NBNSYS0000018194,3,Aspicilia laevata
NBNSYS0000018195,2,Aspicilia leprosescens
NBNSYS0000018199,4,Aspicilia melanaspis
BMSSYS0000002006,2,Aspicilia radiosa
NBNSYS0000018202,4,Aspicilia recedens
NHMSYS0001475263,4,Aspicilia simoënsis orth. var.
NHMSYS0001475264,5,Aspicilia subdepressa
NBNSYS0000039577,5,Aspicilia tuberculosa
NHMSYS0001475331,2,Athelia arachnoidea
NHMSYS0020989767,4,Atla alpina
NHMSYS0020989768,4,Atla wheldonii
BMSSYS0000002118,1,Bachmanniomyces uncialicola
NBNSYS0000018207,3,Bacidia absistens
NHMSYS0001475410,2,Bacidia adastra
NBNSYS0000019028,3,Bacidia arceutina
NHMSYS0001475411,3,Bacidia arnoldiana
NHMSYS0000361533,5,"Bacidia assulata sensu auct. brit., non (Körb.) Vězda"
NBNSYS0000018211,4,Bacidia auerswaldii
NHMSYS0001475415,2,Bacidia bagliettoana
NBNSYS0000018213,3,Bacidia beckhausii
NHMSYS0001475416,2,Bacidia biatorina
NHMSYS0001475417,4,Bacidia brandii
BMSSYS0000002134,2,Bacidia caesiovirens
NBNSYS0000018215,3,Bacidia caligans
NBNSYS0000018217,2,Bacidia carneoglauca
NBNSYS0000018218,3,Bacidia chloroticula
NBNSYS0000018220,4,Bacidia circumspecta
NBNSYS0000018222,3,Bacidia delicata
NBNSYS0000018223,3,Bacidia egenula
NBNSYS0000018225,3,Bacidia friesiana
NBNSYS0000018227,2,Bacidia fuscoviridis
NBNSYS0000039580,4,Bacidia herbarum
NBNSYS0000041604,4,Bacidia igniarii
NHMSYS0020989777,3,Bacidia incompta
NBNSYS0000142705,2,Bacidia inundata
NHMSYS0001475428,5,Bacidia killiasii
NBNSYS0000018233,2,Bacidia laurocerasi
NHMSYS0001475436,2,Bacidia neosquamulosa
NHMSYS0001475438,3,Bacidia phacodes
NBNSYS0000018239,5,Bacidia polychroa
NHMSYS0001475440,1,Bacidia rubella
NBNSYS0000039578,3,Bacidia saxenii
NBNSYS0000018242,1,Bacidia scopulicola
NHMSYS0020535066,3,Bacidia sipmanii
NHMSYS0020535067,2,Bacidia squamellosa
NBNSYS0000039579,3,Bacidia subcircumspecta
NBNSYS0000018244,4,Bacidia subincompta sensu auct.
NBNSYS0000018245,4,Bacidia subturgidula
NHMSYS0020535068,3,Bacidia sulphurella
NBNSYS0000018246,2,Bacidia trachona
NBNSYS0000162161,4,Bacidia vermifera
NHMSYS0001475449,3,Bacidia viridescens auct. brit.
NHMSYS0001475450,2,Bacidia viridifarinosa
NBNSYS0000019170,3,Bactrospora corticola
NBNSYS0000019171,4,Bactrospora dryina
BMSSYS0000002237,2,Bactrospora homalotropa
BMSSYS0000002248,4,Baeomyces carneus
NBNSYS0000017046,1,Baeomyces placophyllus
NBNSYS0000017048,1,Baeomyces rufus
NBNSYS0000039825,4,Bellemerea alpina
NBNSYS0000016957,4,Belonia calcicola
NHMSYS0001475570,3,Belonia incarnata
NHMSYS0001475571,2,Belonia nidarosiensis
NHMSYS0001475572,2,Belonia russula
NHMSYS0001475631,4,Biatora britannica
BMSSYS0000002351,2,Biatora chrysantha
NBNSYS0000018659,4,Biatora cuprea
BMSSYS0000002359,4,Biatora efflorescens
NHMSYS0020535076,3,Biatora globulosa
NHMSYS0020535077,4,Biatora ligni-mollis
NHMSYS0020989796,4,Biatora ocelliformis
BMSSYS0000002410,4,Biatora subduplex
NBNSYS0000018736,2,Biatora vernalis
NHMSYS0020989803,4,Biatora veteranorum
NHMSYS0001475685,4,Biatorella fossarum
NBNSYS0000018248,3,Biatorella hemisphaerica
NBNSYS0000019069,3,Biatoridium delitescens
NBNSYS0000018249,4,Biatoridium monasteriense
BMSSYS0000002503,1,Biatoropsis usnearum
NHMSYS0001475735,2,Bilimbia lobulata
BMSSYS0000002547,2,Bilimbia sabuletorum
NHMSYS0000361568,2,Botryolepraria lesdainii
NHMSYS0020989835,3,Briancoppinsia cytospora
NBNSYS0000018253,3,Brigantiaea fuscolutea
NHMSYS0001476253,3,Brodoa intestiniformis
NBNSYS0000018254,4,Bryonora curvescens
NBNSYS0000016926,3,Bryophagus gloeocapsa
NHMSYS0001476288,2,Bryoria bicolor
NHMSYS0001476289,2,Bryoria capillaris
NBNSYS0000018257,5,Bryoria chalybeiformis
NBNSYS0000018258,4,Bryoria furcellata
NBNSYS0000018259,1,Bryoria fuscescens
NBNSYS0000018264,5,Bryoria implexa
NBNSYS0000018261,4,Bryoria lanestris
NBNSYS0000018262,5,Bryoria nadvornikiana
NBNSYS0000018263,5,Bryoria nitidula
NBNSYS0000018265,4,Bryoria smithii
NHMSYS0001476291,2,Bryoria subcana
NHMSYS0020989836,5,Bryoria tenuis
NHMSYS0001476302,4,Buellia abstracta
NHMSYS0001476303,1,Buellia aethalea
NHMSYS0001476307,4,Buellia arborea
NHMSYS0001476308,4,Buellia arnoldii
NHMSYS0001476310,5,Buellia asterella
BMSSYS0000002938,3,Buellia badia
NBNSYS0000018272,2,Buellia disciformis
NBNSYS0000018273,3,Buellia erubescens
NBNSYS0000018275,2,Buellia griseovirens
BMSSYS0000002968,4,Buellia hyperbolica
NHMSYS0000361445,4,Buellia insignis
NHMSYS0019999431,5,Buellia jugorum
NBNSYS0000018277,3,Buellia leptocline
NHMSYS0001476322,4,Buellia leptoclinoides
NHMSYS0001476332,2,Buellia ocellata
NHMSYS0001476333,4,Buellia papillata
NHMSYS0001476336,3,Buellia pulverea
NBNSYS0000018280,4,Buellia pulverulenta
NBNSYS0000018283,4,Buellia sanguinolenta
NBNSYS0000018284,3,Buellia saxorum
NBNSYS0000018285,3,Buellia schaereri
BMSSYS0000002985,5,Buellia sequax
NHMSYS0001476340,5,Buellia spuria
NBNSYS0000018286,3,Buellia stellulata
NHMSYS0020989849,2,Buellia subdisciformis
NBNSYS0000039589,4,Buellia uberior
NHMSYS0001476346,3,Buellia violaceofusca
NBNSYS0000015941,3,Buelliella physciicola
NHMSYS0001476375,1,Bunodophoron melanocarpum
NHMSYS0020535103,4,Byssoloma diederichii
NBNSYS0000039590,4,Byssoloma leucoblepharum
NHMSYS0001476395,3,Byssoloma marginatum
NHMSYS0001476396,3,Byssoloma subdiscordans
NHMSYS0020989854,3,Caeruleum heppii
NBNSYS0000015533,5,Calicium abietinum
NBNSYS0000015534,4,Calicium adspersum
NBNSYS0000015535,3,Calicium corynellum
NBNSYS0000015536,4,Calicium diploellum
NBNSYS0000015537,2,Calicium glaucellum
NHMSYS0001476499,4,Calicium hyperelloides
NBNSYS0000015542,3,Calicium lenticulare
NBNSYS0000015538,4,Calicium parvum
NBNSYS0000015540,5,Calicium quercinum
NBNSYS0000015541,2,Calicium salicinum
NBNSYS0000015543,5,Calicium trabinellum
NHMSYS0020327859,5,Calicium victorianum
NBNSYS0000015544,1,Calicium viride
NHMSYS0001476619,3,Caloplaca ahtii
NHMSYS0001476620,3,Caloplaca albolutescens
NHMSYS0001476621,3,Caloplaca alociza
NHMSYS0020989878,4,Caloplaca alstrupii
NBNSYS0000039592,4,Caloplaca approximata
NBNSYS0000020512,4,Caloplaca aractina
NHMSYS0020039002,2,Caloplaca arcis
NHMSYS0001476623,3,Caloplaca arenaria
NHMSYS0020989880,2,Caloplaca arnoldii subsp. oblitterata
NHMSYS0020989881,3,Caloplaca asserigena
NBNSYS0000020515,5,Caloplaca atroflava
NHMSYS0000361648,2,Caloplaca aurantia
NHMSYS0020989883,2,Caloplaca austrocitrina
NHMSYS0020987538,5,Caloplaca borreri
NHMSYS0001476629,2,Caloplaca britannica
BMSSYS0000003120,4,Caloplaca caesiorufella
NHMSYS0020989884,4,Caloplaca calcitrapa
NHMSYS0001476631,2,Caloplaca ceracea
BMSSYS0000003121,1,Caloplaca cerina var. cerina
BMSSYS0000003123,2,Caloplaca cerina var. chloroleuca
NBNSYS0000020520,3,Caloplaca cerinella
BMSSYS0000003126,3,Caloplaca cerinelloides
NBNSYS0000020521,3,Caloplaca chalybaea
NHMSYS0000361660,2,Caloplaca chlorina
NHMSYS0020989887,1,Caloplaca chrysodeta
NBNSYS0000020523,5,Caloplaca chrysophthalma
NBNSYS0000039594,4,Caloplaca cinnamomea
NHMSYS0001476634,1,Caloplaca cirrochroa
NHMSYS0020987540,1,Caloplaca citrina
NHMSYS0020987542,5,Caloplaca citrina s. str.
NBNSYS0000020527,4,Caloplaca concilians
NHMSYS0020989889,4,Caloplaca coralliza
NBNSYS0000020528,1,Caloplaca crenularia
NBNSYS0000020529,2,Caloplaca crenulatella
NHMSYS0001476640,2,Caloplaca dalmatica
NBNSYS0000020530,1,Caloplaca decipiens
NHMSYS0020989890,5,Caloplaca demissa
NHMSYS0001596576,2,Caloplaca dichroa
NHMSYS0020989891,5,Caloplaca diffusa
NHMSYS0020987548,2,Caloplaca ferruginea s. str.
NHMSYS0020987546,3,Caloplaca ferruginea sensu auct. p.p. (saxicolous)
NHMSYS0001476645,1,Caloplaca flavescens
BMSSYS0000003136,1,Caloplaca flavocitrina
NBNSYS0000020534,2,Caloplaca flavorubescens
NBNSYS0000020535,2,Caloplaca flavovirescens
NHMSYS0020989893,3,Caloplaca granulosa
NBNSYS0000020538,4,Caloplaca haematites
NHMSYS0020987556,4,Caloplaca herbidella s. str.
NHMSYS0020987554,3,Caloplaca herbidella sensu auct. brit. p.p.
NHMSYS0020987562,1,Caloplaca holocarpa
NHMSYS0020987564,3,Caloplaca holocarpa s. str.
NHMSYS0000361689,5,Caloplaca irrubescens
NHMSYS0020989894,2,Caloplaca limonia
NHMSYS0001476651,1,Caloplaca littorea
NBNSYS0000039596,3,Caloplaca lucifuga
NBNSYS0000020545,3,Caloplaca luteoalba
NHMSYS0001476653,1,Caloplaca marina
NHMSYS0020989895,2,Caloplaca maritima
NHMSYS0020989896,3,Caloplaca marmorata
NBNSYS0000020547,2,Caloplaca microthallina
NHMSYS0020989897,5,Caloplaca monacensis
NHMSYS0020989899,5,Caloplaca neotaurica
NBNSYS0000020548,4,Caloplaca nivalis
NHMSYS0020535109,1,Caloplaca oasis
NBNSYS0000020549,2,Caloplaca obliterans
NHMSYS0020989900,2,Caloplaca obscurella
NBNSYS0000020551,2,Caloplaca ochracea
BMSSYS0000003150,3,Caloplaca phlogina
NBNSYS0000020553,5,Caloplaca pollinii
BMSSYS0000003153,3,Caloplaca pyracea
NHMSYS0001476658,2,Caloplaca ruderum
NBNSYS0000020556,1,Caloplaca saxicola
NBNSYS0000020557,3,Caloplaca scopularis
NHMSYS0019999444,5,Caloplaca soralifera
NHMSYS0020039008,4,Caloplaca sorediella
NHMSYS0001476661,4,Caloplaca suaedae
NBNSYS0000020560,1,Caloplaca teicholyta
NBNSYS0000020561,1,Caloplaca thallincola
NHMSYS0020989904,5,Caloplaca turkuensis
NHMSYS0001476662,2,Caloplaca ulcerosa
NHMSYS0001476663,2,Caloplaca variabilis
NBNSYS0000020565,1,Caloplaca verruculifera
NBNSYS0000020566,4,Caloplaca virescens
NHMSYS0001476666,5,Caloplaca vitellinula
BMSSYS0000003160,1,Caloplaca xantholyta
NHMSYS0001476700,2,Calvitimela aglaea
NHMSYS0001476701,4,Calvitimela armeniaca
NHMSYS0001476782,1,Candelaria concolor
NHMSYS0020989907,3,Candelaria pacifica
NHMSYS0020989908,1,Candelariella aurella f. aurella
NHMSYS0020989910,1,Candelariella aurella f. smaragdula
NBNSYS0000018296,2,Candelariella coralliza
NHMSYS0020989911,1,Candelariella medians f. medians
NHMSYS0020989912,1,Candelariella medians f. steepholmensis
NBNSYS0000018300,1,Candelariella reflexa
NHMSYS0001476796,3,Candelariella superdistans
NHMSYS0020989913,1,Candelariella vitellina f. flavovirella
NHMSYS0020990036,1,Candelariella vitellina f. vitellina
NBNSYS0000018303,2,Candelariella xanthostigma
NHMSYS0001476880,3,Capronia normandinae
NHMSYS0001476884,4,Carbonea aggregantula
NHMSYS0020990037,4,Carbonea assimilis
NBNSYS0000018304,3,Carbonea supersparsa
NBNSYS0000018305,2,Carbonea vitellinaria
NHMSYS0001476887,3,Carbonea vorticosa
NBNSYS0000020588,2,Catapyrenium cinereum
NHMSYS0000361750,4,Catapyrenium daedaleum
NHMSYS0001476897,4,Catapyrenium psoromoides
NBNSYS0000018639,4,Catillaria aphana
NHMSYS0001476908,2,Catillaria atomarioides
NHMSYS0001476913,2,Catillaria chalybeia var. chalybeia
NHMSYS0001476914,2,Catillaria chalybeia var. chloropoliza
NBNSYS0000018313,3,Catillaria contristans
BMSSYS0000003348,4,Catillaria gilbertii
NHMSYS0001476928,2,Catillaria lenticularis
NHMSYS0020535129,4,Catillaria lobariicola
NBNSYS0000018319,4,Catillaria minuta
NBNSYS0000018694,4,Catillaria modesta
NHMSYS0020990038,3,Catillaria nigroclavata
NBNSYS0000018307,5,Catillaria picila
NBNSYS0000018714,3,Catillaria scotinodes
NHMSYS0020327860,3,Catillaria stereocaulorum
NBNSYS0000018325,4,Catillaria subviridis
NHMSYS0020061812,3,Catillaria usneicola
NHMSYS0001476940,2,Catinaria atropurpurea
NHMSYS0001476943,3,Catinaria neuschildii
NHMSYS0020990040,2,Catolechia wahlenbergii
NBNSYS0000018327,1,Cavernularia hultenii
NBNSYS0000018733,2,Cecidonia umbonella
NHMSYS0001476955,2,Cecidonia xenophana
NBNSYS0000016155,2,Celothelium ischnobelum
BMSSYS0000003480,3,Cercidospora cladoniicola
NHMSYS0001477126,4,Cercidospora decolorella
NBNSYS0000015956,2,Cercidospora epipolytropa
NHMSYS0001477129,3,Cercidospora macrospora
BMSSYS0000003482,3,Cercidospora parva
NHMSYS0001477130,3,Cercidospora punctillata
NBNSYS0000015958,3,Cercidospora stereocaulorum
NHMSYS0000361791,3,Cercidospora verrucosaria
BMSSYS0000003564,2,Cetraria aculeata
NBNSYS0000018332,2,Cetraria ericetorum
NHMSYS0001477208,3,Cetraria islandica subsp. crispiformis
NHMSYS0001477209,1,Cetraria islandica subsp. islandica
BMSSYS0000003585,2,Cetraria muricata
NBNSYS0000018339,1,Cetraria sepincola
NHMSYS0020990055,2,Cetrariella commixta
BMSSYS0000003592,2,Cetrariella delisei
BMSSYS0000003593,3,Cetrelia cetrarioides
NHMSYS0001477218,3,Cetrelia chicitae
NHMSYS0001477219,3,Cetrelia monachorum
NHMSYS0020987582,1,Cetrelia olivetorum s. lat.
NHMSYS0020987584,4,Cetrelia olivetorum s. str.
NBNSYS0000015567,2,Chaenotheca brachypoda
NHMSYS0001477234,2,Chaenotheca brunneola
NHMSYS0001477235,4,Chaenotheca chlorella
NHMSYS0020990056,2,Chaenotheca chrysocephala
NHMSYS0001477239,1,Chaenotheca ferruginea
NBNSYS0000015563,2,Chaenotheca furfuracea
NHMSYS0020990057,3,Chaenotheca gracilenta
NBNSYS0000015549,2,Chaenotheca hispidula
NBNSYS0000015550,4,Chaenotheca laevigata
NBNSYS0000015551,4,Chaenotheca phaeocephala
NBNSYS0000015552,2,Chaenotheca stemonea
NHMSYS0001477244,2,Chaenotheca trichialis
NBNSYS0000015554,3,Chaenotheca xyloxena
NBNSYS0000015555,4,Chaenothecopsis caespitosa
NHMSYS0000361835,4,Chaenothecopsis debilis
NBNSYS0000015557,4,Chaenothecopsis epithallina
NBNSYS0000039604,3,Chaenothecopsis nigra
NHMSYS0001477248,3,Chaenothecopsis parasitaster
NHMSYS0000361839,3,Chaenothecopsis pusilla
NBNSYS0000015558,4,Chaenothecopsis pusiola
NBNSYS0000015539,4,Chaenothecopsis retinens
BMSSYS0000003616,5,Chaenothecopsis rubescens
NHMSYS0001477249,3,Chaenothecopsis savonica
NHMSYS0001477250,4,Chaenothecopsis subparoica
NHMSYS0001477252,4,Chaenothecopsis vainioana
NBNSYS0000015561,4,Chaenothecopsis viridialba
NHMSYS0001477253,4,Chaenothecopsis viridireagens
BMSSYS0000003728,4,Chionosphaera coppinsii
BMSSYS0000003729,4,Chionosphaera lichenicola
NHMSYS0001477463,1,Chrysothrix candelaris
NBNSYS0000018342,2,Chrysothrix chlorina
NHMSYS0001477464,3,Chrysothrix chrysophthalma
BMSSYS0000003784,2,Chrysothrix flavovirens
BMSSYS0000003886,4,Cladonia alpina
NHMSYS0020987592,4,Cladonia arbuscula subsp. arbuscula s. str.
NBNSYS0000100702,2,Cladonia arbuscula subsp. squarrosa
NHMSYS0001477598,4,Cladonia asahinae
NBNSYS0000039612,3,Cladonia azorica
NHMSYS0020990068,3,Cladonia bacillaris
NBNSYS0000018348,2,Cladonia bellidiflora
BMSSYS0000003892,3,Cladonia borealis
NBNSYS0000018349,3,Cladonia botrytes
NHMSYS0001477602,2,Cladonia caespiticia
NHMSYS0001477603,2,Cladonia callosa
NBNSYS0000018351,4,Cladonia cariosa
NBNSYS0000018352,2,Cladonia carneola
NBNSYS0000018353,2,Cladonia cenotea
NHMSYS0001477606,2,Cladonia cervicornis subsp. cervicornis
BMSSYS0000003895,4,Cladonia cervicornis subsp. pulvinata
NBNSYS0000018355,1,Cladonia cervicornis subsp. verticillata
NHMSYS0020987594,1,Cladonia chlorophaea s. lat.
NHMSYS0020987596,4,Cladonia chlorophaea s. str.
NHMSYS0001477611,2,Cladonia ciliata var. ciliata
NHMSYS0001477612,2,Cladonia ciliata var. tenuis
NHMSYS0020987598,1,Cladonia coccifera s. lat.
NHMSYS0020987600,4,Cladonia coccifera s. str.
NHMSYS0001477618,1,Cladonia coniocraea
NHMSYS0020990074,4,Cladonia conista
NHMSYS0000362056,3,Cladonia convoluta
NBNSYS0000018362,2,Cladonia cornuta
NBNSYS0000018364,2,Cladonia crispata var. cetrariiformis
NHMSYS0001477622,4,Cladonia crispata var. crispata
NBNSYS0000018365,4,Cladonia cryptochlorophaea
NBNSYS0000018366,3,Cladonia cyathomorpha
NBNSYS0000018367,4,Cladonia deformis
NBNSYS0000018368,2,Cladonia digitata
BMSSYS0000003914,2,Cladonia diversa
NBNSYS0000018369,2,Cladonia fimbriata
NBNSYS0000018370,3,Cladonia firma
NHMSYS0001477632,1,Cladonia floerkeana
NBNSYS0000018372,1,Cladonia foliacea
NHMSYS0001477638,1,Cladonia furcata subsp. furcata
NHMSYS0000362074,2,Cladonia furcata subsp. subrangiformis
NHMSYS0001477642,3,Cladonia glauca
NBNSYS0000018377,2,Cladonia gracilis
NBNSYS0000018378,4,Cladonia grayi
NHMSYS0001477644,2,Cladonia humilis
NHMSYS0001477646,2,Cladonia incrassata
NHMSYS0001477648,2,Cladonia luteoalba
NBNSYS0000018382,2,Cladonia macilenta
NBNSYS0000018383,4,Cladonia macrophylla
NBNSYS0000018384,3,Cladonia maxima
NBNSYS0000018385,5,Cladonia mediterranea
NBNSYS0000018386,4,Cladonia merochlorophaea
NBNSYS0000162240,4,Cladonia mitis
NHMSYS0001477653,4,Cladonia monomorpha
NBNSYS0000039613,4,Cladonia norvegica
NHMSYS0001477655,4,Cladonia novochlorophaea
