"code","taxon","tvk"
2,"Eurydema (Eurydema) ornata","NHMSYS0020309226"
2,"Eurydema (Rubrodorsalium) dominulus","NHMSYS0020309228"
2,"Eurygaster maura","NHMSYS0020309230"
2,"Eurygaster testudinaria","NHMSYS0020309231"
1,"Eysarcoris aeneus","NHMSYS0020309234"
1,"Eysarcoris venustissimus","NHMSYS0020309235"
2,"Fieberocapsus flaveolus","NHMSYS0020309237"
1,"Gampsocoris punctipes","NHMSYS0020309240"
2,"Gastrodes abietum","NHMSYS0020309243"
2,"Gastrodes grossipes","NHMSYS0020309244"
2,"Geotomus punctulatus","NHMSYS0020309247"
4,"Globiceps (Kelidocoris) flavomaculatus","NHMSYS0020309265"
4,"Globiceps (Kelidocoris) fulvicollis subsp. cruciatus","NHMSYS0020309266"
4,"Globiceps (Kelidocoris) juniperi","NHMSYS0020309267"
1,"Gonocerus acuteangulatus","NHMSYS0020309271"
2,"Graptopeltus lynceus","NHMSYS0020309273"
2,"Hallodapus montandoni","NHMSYS0020309276"
2,"Hallodapus rufescens","NHMSYS0020309277"
2,"Halticus apterus","NHMSYS0020309282"
2,"Halticus luteicollis","NHMSYS0020309283"
2,"Halticus macrocephalus","NHMSYS0020309284"
2,"Halticus saltator","NHMSYS0020309285"
2,"Henestaris halophilus","NHMSYS0020309297"
2,"Henestaris laticeps","NHMSYS0020309298"
3,"Heterocordylus (Heterocordylus) genistae","NHMSYS0020309302"
2,"Heterocordylus (Heterocordylus) tibialis","NHMSYS0020309304"
2,"Heterogaster artemisiae","NHMSYS0020309306"
1,"Heterotoma planicornis","NHMSYS0020309310"
1,"Himacerus (Anaptus) major","NHMSYS0020309313"
1,"Himacerus (Aptus) mirmicoides","NHMSYS0020309315"
1,"Himacerus (Himacerus) apterus","NHMSYS0020309317"
1,"Himacerus (Stalia) boops","NHMSYS0020309319"
1,"Hoplomachus thunbergii","NHMSYS0020309324"
3,"Hypseloecus visci","NHMSYS0020309331"
2,"Ischnocoris angustulus","NHMSYS0020309334"
3,"Ischnodemus quadratus","NHMSYS0020309336"
3,"Ischnodemus sabuleti","NHMSYS0020309337"
2,"Kalama tricornis","NHMSYS0020309340"
2,"Kleidocerys ericae","NHMSYS0020309343"
2,"Kleidocerys resedae","NHMSYS0020309344"
3,"Lamproplax picea","NHMSYS0020309346"
2,"Lasiacantha capucina","NHMSYS0020309348"
3,"Lasiosomus enervis","NHMSYS0020309350"
2,"Legnotus limbosus","NHMSYS0020309352"
2,"Legnotus picipes","NHMSYS0020309353"
2,"Leptopterna dolabrata","NHMSYS0020309360"
2,"Leptopterna ferrugata","NHMSYS0020309361"
1,"Liorhyssus hyalinus","NHMSYS0020309367"
3,"Lopus decolor","NHMSYS0020309369"
3,"Loricula elegantula","NHMSYS0020309371"
3,"Loricula ruficeps","NHMSYS0020309372"
3,"Lyctocoris (Lyctocoris) campestris","NHMSYS0020309377"
2,"Lygocoris (Lygocoris) pabulinus","NHMSYS0020309387"
2,"Lygocoris (Lygocoris) rugicollis","NHMSYS0020309388"
2,"Lygus maritimus","NHMSYS0020309395"
3,"Lygus pratensis","NHMSYS0020309396"
3,"Lygus punctatus","NHMSYS0020309397"
3,"Lygus rugulipennis","NHMSYS0020309398"
3,"Lygus wagneri","NHMSYS0020309399"
2,"Macrodema micropterum","NHMSYS0020309401"
2,"Macrolophus pygmaeus","NHMSYS0020309403"
2,"Macrolophus rubi","NHMSYS0020309404"
2,"Macroplax preyssleri","NHMSYS0020309406"
2,"Macrotylus (Alloeonycha) horvathi","NHMSYS0020309411"
2,"Macrotylus (Alloeonycha) paykulli","NHMSYS0020309412"
2,"Macrotylus (Alloeonycha) solitarius","NHMSYS0020309413"
1,"Malacocoris chlorizans","NHMSYS0020309415"
2,"Mecomma (Globicellus) dispar","NHMSYS0020309418"
2,"Mecomma (Mecomma) ambulans","NHMSYS0020309420"
3,"Megacoelum beckeri","NHMSYS0020309422"
2,"Megacoelum infusum","NHMSYS0020309423"
1,"Megaloceroea recticornis","NHMSYS0020309425"
2,"Megalocoleus molliculus","NHMSYS0020309427"
2,"Megalocoleus tanaceti","NHMSYS0020309428"
2,"Megalonotus antennatus","NHMSYS0020309431"
3,"Megalonotus chiragra","NHMSYS0020309432"
3,"Megalonotus dilatatus","NHMSYS0020309433"
3,"Megalonotus emarginatus","NHMSYS0020309434"
2,"Megalonotus praetextatus","NHMSYS0020309435"
3,"Megalonotus sabulicola","NHMSYS0020309436"
1,"Metatropis rufescens","NHMSYS0020309446"
2,"Metopoplax ditomoides","NHMSYS0020309448"
1,"Miridius quadrivirgatus","NHMSYS0020309470"
1,"Miris striatus","NHMSYS0020309474"
2,"Monalocoris (Monalocoris) filicis","NHMSYS0020309478"
4,"Monosynamma bohemanni","NHMSYS0020309480"
4,"Monosynamma maritimum","NHMSYS0020309481"
4,"Monosynamma sabulicola","NHMSYS0020309482"
1,"Myrmecoris gracilis","NHMSYS0020309485"
3,"Myrmedobia coleoptrata","NHMSYS0020309487"
3,"Myrmedobia distinguenda","NHMSYS0020309488"
3,"Myrmedobia exilis","NHMSYS0020309489"
3,"Myrmedobia inconspicua","NHMSYS0020309490"
1,"Myrmus miriformis","NHMSYS0020309492"
3,"Nabis (Dolichonabis) limbatus","NHMSYS0020309497"
3,"Nabis (Limnonabis) lineatus","NHMSYS0020309499"
3,"Nabis (Nabicula) flavomarginatus","NHMSYS0020309501"
4,"Nabis (Nabis) brevis","NHMSYS0020309503"
3,"Nabis (Nabis) ericetorum","NHMSYS0020309504"
3,"Nabis (Nabis) ferus","NHMSYS0020309505"
3,"Nabis (Nabis) pseudoferus","NHMSYS0020309506"
3,"Nabis (Nabis) rugosus","NHMSYS0020309507"
1,"Neides tipularius","NHMSYS0020309510"
1,"Neottiglossa pusilla","NHMSYS0020309512"
2,"Nezara viridula","NHMSYS0020309518"
3,"Notochilus limbatus","NHMSYS0020309520"
2,"Notostira elongata","NHMSYS0020309530"
2,"Notostira erratica","NHMSYS0020309531"
3,"Nysius cymoides","NHMSYS0020309534"
4,"Nysius ericae","NHMSYS0020309535"
3,"Nysius graminicola","NHMSYS0020309536"
2,"Nysius helveticus","NHMSYS0020309537"
3,"Nysius senecionis","NHMSYS0020309538"
4,"Nysius thymi","NHMSYS0020309539"
2,"Odontoscelis (Odontoscelis) fuliginosa","NHMSYS0020309545"
2,"Odontoscelis (Odontoscelis) lineola","NHMSYS0020309546"
3,"Oeciacus hirundinis","NHMSYS0020309548"
2,"Oncocephalus pilicornis","NHMSYS0020309550"
2,"Oncochila simplex","NHMSYS0020309552"
1,"Oncotylus (Oncotylus) viridiflavus","NHMSYS0020309555"
4,"Orius (Heterorius) laticollis","NHMSYS0020309559"
4,"Orius (Heterorius) majusculus","NHMSYS0020309560"
4,"Orius (Heterorius) vicinus","NHMSYS0020309561"
3,"Orius (Orius) laevigatus","NHMSYS0020309563"
3,"Orius (Orius) niger","NHMSYS0020309564"
1,"Orsillus depressus","NHMSYS0020309568"
2,"Orthocephalus coriaceus","NHMSYS0020309570"
2,"Orthocephalus saltator","NHMSYS0020309571"
2,"Ortholomus punctipennis","NHMSYS0020309573"
1,"Orthonotus rufifrons","NHMSYS0020309575"
4,"Orthops (Orthops) basalis","NHMSYS0020309578"
4,"Orthops (Orthops) campestris","NHMSYS0020309579"
4,"Orthops (Orthops) kalmii","NHMSYS0020309580"
3,"Orthotylus (Litocoris) ericetorum","NHMSYS0020309585"
2,"Orthotylus (Melanotrichus) flavosparsus","NHMSYS0020309587"
4,"Orthotylus (Melanotrichus) moncreaffi","NHMSYS0020309588"
3,"Orthotylus (Melanotrichus) rubidus","NHMSYS0020309589"
4,"Orthotylus (Orthotylus) flavinervis","NHMSYS0020309591"
4,"Orthotylus (Orthotylus) marginalis","NHMSYS0020309592"
4,"Orthotylus (Orthotylus) nassatus","NHMSYS0020309593"
4,"Orthotylus (Orthotylus) ochrotrichus","NHMSYS0020309594"
4,"Orthotylus (Orthotylus) prasinus","NHMSYS0020309595"
4,"Orthotylus (Orthotylus) tenellus","NHMSYS0020309596"
4,"Orthotylus (Orthotylus) virens","NHMSYS0020309597"
4,"Orthotylus (Orthotylus) viridinervis","NHMSYS0020309598"
4,"Orthotylus (Pachylops) adenocarpi","NHMSYS0020309600"
4,"Orthotylus (Pachylops) concolor","NHMSYS0020309601"
3,"Orthotylus (Pachylops) virescens","NHMSYS0020309602"
4,"Orthotylus (Pinocapsus) fuscescens","NHMSYS0020309604"
3,"Orthotylus (Pseudorthotylus) bilineatus","NHMSYS0020309606"
2,"Pachybrachius fracticollis","NHMSYS0020309609"
2,"Pachybrachius luridus","NHMSYS0020309610"
2,"Pachytomella parallela","NHMSYS0020309612"
1,"Pantilius (Pantilius) tunicatus","NHMSYS0020309616"
2,"Parapiesma quadratum","NHMSYS0020309619"
3,"Parapsallus vitellinus","NHMSYS0020309622"
1,"Pentatoma rufipes","NHMSYS0020309624"
3,"Peritrechus convivus","NHMSYS0020309630"
2,"Peritrechus geniculatus","NHMSYS0020309631"
3,"Peritrechus gracilicornis","NHMSYS0020309632"
2,"Peritrechus lundii","NHMSYS0020309633"
3,"Peritrechus nubilus","NHMSYS0020309634"
3,"Phoenicocoris obscurellus","NHMSYS0020309636"
1,"Phylus (Phylus) coryli","NHMSYS0020309641"
1,"Phylus (Phylus) melanocephalus","NHMSYS0020309642"
2,"Physatocheila dumetorum","NHMSYS0020309645"
3,"Physatocheila harwoodi","NHMSYS0020309646"
3,"Phytocoris (Ktenocoris) insignis","NHMSYS0020309649"
3,"Phytocoris (Ktenocoris) ulmi","NHMSYS0020309650"
3,"Phytocoris (Ktenocoris) varipes","NHMSYS0020309651"
3,"Phytocoris (Phytocoris) dimidiatus","NHMSYS0020309653"
3,"Phytocoris (Phytocoris) longipennis","NHMSYS0020309654"
3,"Phytocoris (Phytocoris) pini","NHMSYS0020309655"
3,"Phytocoris (Phytocoris) populi","NHMSYS0020309656"
3,"Phytocoris (Phytocoris) reuteri","NHMSYS0020309657"
3,"Phytocoris (Phytocoris) tiliae","NHMSYS0020309658"
1,"Picromerus bidens","NHMSYS0020309660"
2,"Piesma maculatum","NHMSYS0020309662"
1,"Piezodorus lituratus","NHMSYS0020309665"
2,"Pilophorus cinnamopterus","NHMSYS0020309667"
2,"Pilophorus clavatus","NHMSYS0020309668"
2,"Pilophorus confusus","NHMSYS0020309669"
2,"Pilophorus perplexus","NHMSYS0020309670"
3,"Pinalitus atomarius","NHMSYS0020309672"
3,"Pinalitus cervinus","NHMSYS0020309673"
3,"Pinalitus rubricatus","NHMSYS0020309674"
3,"Pinalitus viscicola","NHMSYS0020309675"
2,"Pionosomus varius","NHMSYS0020309677"
1,"Pithanus maerkelii","NHMSYS0020309679"
3,"Placochilus seladonicus","NHMSYS0020309681"
1,"Plagiognathus (Plagiognathus) arbustorum","NHMSYS0020309684"
2,"Plagiognathus (Plagiognathus) chrysanthemi","NHMSYS0020309685"
2,"Platycranus (Genistocapsus) bicolor","NHMSYS0020309688"
3,"Plesiodema pinetella","NHMSYS0020309694"
2,"Plinthisus brevipennis","NHMSYS0020309697"
2,"Polymerus (Poeciloscytus) palustris","NHMSYS0020309704"
2,"Polymerus (Poeciloscytus) unifasciatus","NHMSYS0020309705"
2,"Polymerus (Poeciloscytus) vulneratus","NHMSYS0020309707"
2,"Polymerus (Polymerus) nigrita","NHMSYS0020309709"
1,"Psallodema fieberi","NHMSYS0020309716"
4,"Psallus (Apocremnus) betuleti","NHMSYS0020309719"
4,"Psallus (Apocremnus) montanus","NHMSYS0020309720"
4,"Psallus (Hylopsallus) assimilis","NHMSYS0020309722"
4,"Psallus (Hylopsallus) perrisi","NHMSYS0020309723"
4,"Psallus (Hylopsallus) pseudoplatani","NHMSYS0020309724"
4,"Psallus (Hylopsallus) variabilis","NHMSYS0020309725"
4,"Psallus (Hylopsallus) wagneri","NHMSYS0020309726"
4,"Psallus (Mesopsallus) ambiguus","NHMSYS0020309728"
5,"Psallus (Phylidea) quercus","NHMSYS0020309730"
3,"Psallus (Pityopsallus) luridus","NHMSYS0020309732"
4,"Psallus (Psallus) albicinctus","NHMSYS0020309734"
4,"Psallus (Psallus) confusus","NHMSYS0020309735"
3,"Psallus (Psallus) falleni","NHMSYS0020309736"
4,"Psallus (Psallus) flavellus","NHMSYS0020309737"
2,"Psallus (Psallus) haematodes","NHMSYS0020309738"
4,"Psallus (Psallus) lepidus","NHMSYS0020309739"
4,"Psallus (Psallus) mollis","NHMSYS0020309740"
3,"Psallus (Psallus) salicis","NHMSYS0020309741"
4,"Psallus (Psallus) varians","NHMSYS0020309742"
1,"Pseudoloxops coccineus","NHMSYS0020309744"
2,"Pterotmetus staphyliniformis","NHMSYS0020309748"
2,"Pygolampis bidentata","NHMSYS0020309750"
1,"Pyrrhocoris apterus","NHMSYS0020309752"
2,"Raglius alboacuminatus","NHMSYS0020309755"
1,"Reduvius personatus","NHMSYS0020309763"
2,"Reuteria marqueti","NHMSYS0020309766"
1,"Rhacognathus punctatus","NHMSYS0020309768"
2,"Rhopalus (Aeschyntelus) maculatus","NHMSYS0020309773"
2,"Rhopalus (Rhopalus) parumpunctatus","NHMSYS0020309775"
3,"Rhopalus (Rhopalus) rufus","NHMSYS0020309776"
1,"Rhopalus (Rhopalus) subrufus","NHMSYS0020309777"
2,"Rhyparochromus pini","NHMSYS0020309781"
1,"Sciocoris (Sciocoris) cursitans","NHMSYS0020309806"
3,"Scolopostethus affinis","NHMSYS0020309808"
2,"Scolopostethus decoratus","NHMSYS0020309809"
3,"Scolopostethus grandis","NHMSYS0020309810"
2,"Scolopostethus pictus","NHMSYS0020309811"
2,"Scolopostethus puberulus","NHMSYS0020309812"
3,"Scolopostethus thomsoni","NHMSYS0020309813"
1,"Sehirus luctuosus","NHMSYS0020309817"
1,"Spathocera dalmanii","NHMSYS0020309842"
2,"Sphragisticus nebulosus","NHMSYS0020309844"
1,"Stenodema (Brachystira) calcarata","NHMSYS0020309847"
1,"Stenodema (Brachystira) trispinosa","NHMSYS0020309848"
1,"Stenodema (Stenodema) holsata","NHMSYS0020309850"
1,"Stenodema (Stenodema) laevigata","NHMSYS0020309851"
2,"Stephanitis rhododendri","NHMSYS0020309856"
1,"Sthenarus rotermundi","NHMSYS0020309858"
2,"Stictopleurus abutilon","NHMSYS0020309860"
2,"Stictopleurus punctatonervosus","NHMSYS0020309861"
2,"Strongylocoris leucocephalus","NHMSYS0020309864"
3,"Strongylocoris luridus","NHMSYS0020309865"
2,"Stygnocoris fuligineus","NHMSYS0020309868"
2,"Stygnocoris rusticus","NHMSYS0020309869"
2,"Stygnocoris sabulosus","NHMSYS0020309870"
1,"Syromastus rhombeus","NHMSYS0020309872"
2,"Systellonotus triguttatus","NHMSYS0020309874"
3,"Taphropeltus contractus","NHMSYS0020309876"
3,"Taphropeltus hamulatus","NHMSYS0020309877"
3,"Temnostethus (Montandoniella) gracilis","NHMSYS0020309882"
3,"Temnostethus (Montandoniella) pusillus","NHMSYS0020309883"
3,"Temnostethus (Montandoniella) tibialis","NHMSYS0020309884"
3,"Teratocoris antennatus","NHMSYS0020309886"
3,"Teratocoris caricis","NHMSYS0020309887"
4,"Teratocoris saundersi","NHMSYS0020309888"
4,"Teratocoris viridis","NHMSYS0020309889"
3,"Tetraphleps bicuspis","NHMSYS0020309891"
1,"Thyreocoris scarabaeoides","NHMSYS0020309895"
3,"Tingis (Tingis) ampliata","NHMSYS0020309899"
3,"Tingis (Tingis) angustata","NHMSYS0020309900"
2,"Tingis (Tingis) cardui","NHMSYS0020309901"
2,"Tingis (Tropidocheila) reticulata","NHMSYS0020309903"
3,"Tinicephalus (Tinicephalus) hortulanus","NHMSYS0020309907"
3,"Trapezonotus (Trapezonotus) arenarius","NHMSYS0020309910"
3,"Trapezonotus (Trapezonotus) desertus","NHMSYS0020309911"
3,"Trapezonotus (Trapezonotus) dispar","NHMSYS0020309912"
2,"Trapezonotus (Trapezonotus) ullrichi","NHMSYS0020309913"
2,"Trigonotylus caelestialium","NHMSYS0020309915"
2,"Trigonotylus psammaecolor","NHMSYS0020309916"
2,"Trigonotylus ruficornis","NHMSYS0020309917"
2,"Tritomegas bicolor","NHMSYS0020309919"
1,"Troilus luridus","NHMSYS0020309921"
3,"Tropistethus holosericeus","NHMSYS0020309923"
1,"Tupiocoris rhododendri","NHMSYS0020309925"
2,"Tuponia (Chlorotuponia) brevirostris","NHMSYS0020309928"
2,"Tuponia (Tuponia) mixticolor","NHMSYS0020309930"
3,"Tytthus pubescens","NHMSYS0020309932"
3,"Tytthus pygmaeus","NHMSYS0020309933"
3,"Xylocoridea brevipennis","NHMSYS0020309942"
3,"Xylocoris (Proxylocoris) galactinus","NHMSYS0020309946"
3,"Xylocoris (Xylocoris) cursitans","NHMSYS0020309948"
3,"Xylocoris (Xylocoris) formicetorum","NHMSYS0020309949"
1,"Zygimus nigriceps","NHMSYS0020309952"
3,"Cimex columbarius","NHMSYS0020442309"
2,"Eremocoris fenestratus","NHMSYS0020442331"
1,"Leptoglossus occidentalis","NHMSYS0020476639"
1,"Salicarus (Salicarus) roseri","NHMSYS0020705907"
1,"Rhabdomiris striatellus","NHMSYS0020784510"
1,"Rhaphigaster nebulosa","NHMSYS0020916991"
2,"Tritomegas sexmaculatus","NHMSYS0020916997"
5,"Orthotylus (Parapachylops) caprai","NHMSYS0020973280"
2,"Rhyparochromus vulgaris","NHMSYS0020973301"
2,"Conostethus venustus","NHMSYS0020973307"
2,"Apolygus lucorum","NHMSYS0020976911"
2,"Apolygus spinolae","NHMSYS0020976917"
2,"Closterotomus norwegicus","NHMSYS0020976950"
2,"Closterotomus fulvomaculatus","NHMSYS0020976956"
2,"Neolygus contaminatus","NHMSYS0020976989"
3,"Neolygus populi","NHMSYS0020976995"
3,"Neolygus viridis","NHMSYS0020977001"
1,"Grypocoris (Lophyromiris) stysi","NHMSYS0020977054"
3,"Parapiesma quadratum subsp. spergulariae","NHMSYS0020977075"
2,"Peribalus strictus","NHMSYS0021131492"
