tvk,code,taxon
NHMSYS0000520798,1,Lithophane ornitopus
NHMSYS0000520843,2,Luperina nickerlii
NHMSYS0000520878,1,Lycia lapponaria
NHMSYS0000520883,1,Lycia zonaria
NHMSYS0000520988,1,Xanthorhoe decoloraria
NHMSYS0000520993,1,Xanthorhoe montanata
NHMSYS0000521103,1,Tethea ocularis
NHMSYS0000521108,2,Tethea or
NHMSYS0000521353,1,Scotopteryx bipunctaria
NHMSYS0000521358,3,Scotopteryx luridata
NHMSYS0000521368,4,Scrobipalpa samadensis
NHMSYS0000521898,1,Noctua interjecta
NHMSYS0000522187,1,Pachetra sagittigera
NHMSYS0000522437,2,Perizoma albulata
NHMSYS0000522442,2,Perizoma blandiata
NHMSYS0000522447,2,Perizoma minorata
NHMSYS0000522597,1,Plemyria rubiginata
NHMSYS0000522622,2,Plusia putnami
NHMSYS0000522767,1,Pseudoterpna pruinata
NHMSYS0000523349,1,Xestia alpicola
NHMSYS0000550501,2,Eupithecia pulchellata
NHMSYS0001703645,3,Anatrachyntis badia
NHMSYS0001703651,2,Cosmopterix pulchrimella
NHMSYS0001703652,5,Dialectica scalariella
NHMSYS0001703654,3,Diplopseustis perieresalis
NHMSYS0001703656,5,Ectoedemia hannoverella
NHMSYS0001703657,5,Ectoedemia heringella
NHMSYS0001703658,3,Elachista nobilella
NHMSYS0001703659,3,Elegia fallax
NHMSYS0001703660,4,Eucosma parvulana
NHMSYS0001703661,3,Metalampra italica
NHMSYS0001703662,3,Pyroderces argyrogrammos
NHMSYS0021372489,4,Aproaerema albifrontella
NHMSYS0001703667,2,Catocala conjuncta
NHMSYS0001703670,1,Eublemma purpurina
NHMSYS0001703671,5,Eupithecia massiliata
NHMSYS0001703672,2,Lacanobia splendens
NHMSYS0001703673,2,Lithophane consocia
NHMSYS0001703674,4,Nycteola asiatica
NHMSYS0001703758,3,Ancylosis cinnamomella
NHMSYS0001703760,2,Dioryctria sylvestrella
NHMSYS0001703764,3,Sciota rhenella
NHMSYS0020326904,2,Blastobasis adustella
NHMSYS0020326909,1,Cydia ulicetana
NHMSYS0020470265,3,Cydia millenniana
NHMSYS0020470266,1,Cynaeda dentalis
NHMSYS0020470512,2,Rhyacionia buoliana
NHMSYS0020500506,2,Cerura erminea
NHMSYS0020530789,4,Opogona omoscopa
NHMSYS0020530790,3,Prays oleae
NHMSYS0020531189,2,Crocallis dardoinaria
NHMSYS0020531219,1,Aedia leucomelas
NHMSYS0020531225,5,Pandesma robusta
NHMSYS0020531231,2,Pseudocoremia suavis
NHMSYS0020547811,4,Stenoptilia annadactyla
NHMSYS0020668187,5,Ectoedemia heckfordi
NHMSYS0020676097,2,Blastobasis lacticolella
NHMSYS0020695694,1,Pennisetia hylaeiformis
NHMSYS0020705508,3,Bankesia conspurcatella
NHMSYS0020732454,1,Stegania cararia
NHMSYS0020732915,4,Emmelina argoteles
NHMSYS0020758190,3,Cyclophora ruficiliaria
NHMSYS0020758196,2,Eucarta virgo
NHMSYS0020758202,1,Pseudeustrotia candidula
NHMSYS0020973221,1,Gracillaria syringella
NHMSYS0020973241,2,Povolnya leucapennella
NHMSYS0020973889,4,Phyllocnistis ramulicola
NHMSYS0020973895,4,Tuta absoluta
NHMSYS0020973907,3,Agdistis tamaricis
NHMSYS0020977497,2,Dichrorampha vancouverana
NHMSYS0020978765,2,Crassa unitella
NHMSYS0020979380,4,Infurcitinea captans
NHMSYS0021005522,4,Cnephasia pumicana
NHMSYS0021008131,4,Phyllonorycter hostis
NHMSYS0021109627,4,Cadra cautella
NHMSYS0021109628,4,Cadra figulilella
NHMSYS0021120299,3,Helcystogramma triannulella
NHMSYS0021120360,3,Tetramoera langmaidi
NHMSYS0021125337,1,Pungeleria capreolaria
NHMSYS0021126078,3,Aedia funesta
NHMSYS0021126866,1,Anania coronata
NHMSYS0021126889,2,Depressaria radiella
NHMSYS0021126913,2,Bryophila domestica
NHMSYS0021127771,1,Anania hortulata
NHMSYS0021127787,2,Anania fuscalis
NHMSYS0021127793,1,Anania lancealis
NHMSYS0021127799,2,Anania stachydalis
NHMSYS0021127805,1,Anania perlucidalis
NHMSYS0021127811,2,Anania terrealis
NHMSYS0021127817,1,Anania crocealis
NHMSYS0021128165,3,Phyllonorycter pastorella
NHMSYS0021128173,2,Acrobasis advenella
NHMSYS0021128185,2,Acrobasis marmorea
NHMSYS0021128191,2,Acrobasis suavella
NHMSYS0021139196,3,Bacotia claustrella
NHMSYS0021142125,5,Stigmella dryadella
NHMSYS0021142138,5,Trifurcula subnitidella
NHMSYS0021460088,2,Bohemannia quadrimaculella
NHMSYS0021142145,4,Ectoedemia longicaudella
NHMSYS0021142150,5,Ectoedemia erythrogenella
NHMSYS0021142154,3,Pseudopostega auritella
NHMSYS0021142158,4,Heliozela hammoniella
NHMSYS0021142160,2,Nemophora cupriacella
NHMSYS0021142161,2,Nemophora minimella
NHMSYS0021142163,2,Adela cuprella
NHMSYS0021142166,1,Cauchas fibulella
NHMSYS0021142167,1,Cauchas rufimitrella
NHMSYS0021142168,4,Nematopogon pilella
NHMSYS0021142170,2,Nematopogon metaxella
NHMSYS0021142172,2,Incurvaria masculella
NHMSYS0021142173,2,Lampronia luzella
NHMSYS0021142174,2,Lampronia morosa
NHMSYS0021142176,3,Lampronia flavimitrella
NHMSYS0021142180,2,Coptotriche marginea
NHMSYS0021142181,3,Coptotriche heinemanni
NHMSYS0021142182,5,Coptotriche gaunacella
NHMSYS0021142183,3,Coptotriche angusticollella
NHMSYS0021142185,1,Diplodoma laichartingella
NHMSYS0021142187,1,Narycia duplicella
NHMSYS0021142190,5,Dahlica triquetrella
NHMSYS0021142205,4,Coleophora laricella
NHMSYS0021142208,4,Coleophora otidipennella
NHMSYS0021142215,4,Coleophora saxicolella
NHMSYS0021142223,4,Coleophora atriplicis
NHMSYS0021142225,4,Coleophora artemisicolella
NHMSYS0021142233,4,Coleophora trochilella
NHMSYS0021142236,4,Coleophora inulae
NHMSYS0021142237,4,Coleophora striatipennella
NHMSYS0021142239,4,Coleophora albicans
NHMSYS0021142244,4,Coleophora nutantella
NHMSYS0021142249,2,Coleophora salicorniae
NHMSYS0021142252,3,Perittia farinella
NHMSYS0021142258,3,Elachista collitella
NHMSYS0021142262,4,Elachista dispunctella
NHMSYS0021142273,2,Elachista bisulcella
NHMSYS0021142277,4,Elachista geminatella
NHMSYS0021142278,4,Elachista tengstromi
NHMSYS0021142288,2,Elachista albifrontella
NHMSYS0021142292,4,Elachista canapennella
NHMSYS0021142297,2,Elachista maculicerusella
NHMSYS0021142300,2,Elachista trapeziella
NHMSYS0021142301,4,Elachista cinereopunctella
NHMSYS0021142302,4,Elachista serricornis
NHMSYS0021142304,4,Elachista scirpi
NHMSYS0021142305,4,Elachista eleochariella
NHMSYS0021142306,4,Elachista utonella
NHMSYS0021142311,4,Elachista albidella
NHMSYS0021142313,4,Elachista freyerella
NHMSYS0021142317,4,Elachista consortella
NHMSYS0021142319,2,Elachista stabilella
NHMSYS0021142327,1,Micropterix mansuetella
NHMSYS0021142333,2,Dyseriocrania subpurpurella
NHMSYS0021142335,3,Paracrania chrysolepidella
NHMSYS0021142341,1,Triodia sylvina
NHMSYS0021142343,1,Korscheltellus lupulina
NHMSYS0021142344,2,Korscheltellus fusconebulosa
NHMSYS0021142347,1,Phymatopus hecta
NHMSYS0021142348,1,Hepialus humuli humuli
NHMSYS0021142349,1,Hepialus humuli thulensis
NHMSYS0021142374,1,Morophaga choragella
NHMSYS0021142384,3,Cephimallota crassiflavella
NHMSYS0021142392,4,Niditinea striolella
NHMSYS0021142396,2,Monopis obviella
NHMSYS0021142398,2,Monopis imella
NHMSYS0021142402,4,Roeslerstammia pronubella
NHMSYS0021142403,2,Bucculatrix cristatella
NHMSYS0021142404,2,Bucculatrix nigricomella
NHMSYS0021142406,4,Bucculatrix chrysanthemella
NHMSYS0021142408,2,Bucculatrix albedinella
NHMSYS0021142409,1,Bucculatrix cidarella
NHMSYS0021142413,4,Bucculatrix ulmifoliae
NHMSYS0021142417,3,Caloptilia falconipennella
NHMSYS0021142420,3,Caloptilia hemidactylella
NHMSYS0021142422,1,Euspilapteryx auroguttella
NHMSYS0021142423,2,Calybites phasianipennella
NHMSYS0021142429,4,Parornix alpicola
NHMSYS0021142436,4,Phyllonorycter mespilella
NHMSYS0021142445,4,Phyllonorycter esperella
NHMSYS0021142446,2,Phyllonorycter strigulatella
NHMSYS0021142448,4,Phyllonorycter ulmifoliella
NHMSYS0021142449,2,Phyllonorycter klemannella
NHMSYS0021142452,3,Phyllonorycter joannisi
NHMSYS0021142454,3,Phyllonorycter comparella
NHMSYS0021142455,1,Cameraria ohridella
NHMSYS0021142458,2,Yponomeuta cagnagella
NHMSYS0021142460,1,Yponomeuta plumbella
NHMSYS0021142461,3,Euhyponomeuta stannella
NHMSYS0021142464,3,Zelleria oleastrella
NHMSYS0021142474,4,Paraswammerdamia nebulella
NHMSYS0021142475,2,Cedestis gysseleniella
NHMSYS0021142479,2,Ypsolopha alpella
NHMSYS0021142497,4,Argyresthia laevigatella
NHMSYS0021142503,1,Argyresthia brockeella
NHMSYS0021142505,1,Argyresthia pygmaeella
NHMSYS0021142514,2,Leucoptera lotella
NHMSYS0021142516,2,Leucoptera spartifoliella
NHMSYS0021142517,4,Leucoptera lathyrifoliella
NHMSYS0021142518,2,Leucoptera malifoliella
NHMSYS0021142520,2,Prays ruficeps
NHMSYS0021142521,3,Prays peregrina
NHMSYS0021142525,3,Tinagma balteolella
NHMSYS0021142528,4,Oegoconia caradjai
NHMSYS0021460098,3,Promalactis procerella
NHMSYS0021142536,3,Schiffermuelleria schaefferella
NHMSYS0021142538,3,Schiffermuelleria grandis
NHMSYS0021142551,1,Dasycera oliviella
NHMSYS0021142556,3,Harpella forficella
NHMSYS0021142562,2,Aplota palpellus
NHMSYS0021142563,3,Barea asbolaea
NHMSYS0021142564,1,Diurnea fagella
NHMSYS0021142565,1,Diurnea lipsiella
NHMSYS0021142577,2,Semioscopis steinkellneriana
NHMSYS0021142583,3,Agonopterix atomella
NHMSYS0021142585,2,Agonopterix carduella
NHMSYS0021142586,2,Agonopterix arenella
NHMSYS0021142591,3,Agonopterix putridella
NHMSYS0021142595,2,Agonopterix angelicella
NHMSYS0021142599,2,Depressaria daucella
NHMSYS0021142601,3,Depressaria albipunctella
NHMSYS0021142610,2,Cosmopterix zieglerella
NHMSYS0021372504,4,Aproaerema larseniella
NHMSYS0021142621,4,Aproaerema anthyllidella
NHMSYS0021142634,3,Nothris verbascella
NHMSYS0021142637,2,Neofaculta ericetella
NHMSYS0021142651,2,Pexicopia malvella
NHMSYS0021142667,2,Bryotropha terrella
NHMSYS0021142690,3,Aristotelia subdecurtella
NHMSYS0021142691,2,Isophrictis striatella
NHMSYS0021142697,2,Apodia bifractella
NHMSYS0021142701,4,Psamathocrita osseella
NHMSYS0021142702,2,Argolamprotes micella
NHMSYS0021142707,4,Monochroa tenebrella
NHMSYS0021142713,5,Monochroa palustrellus
NHMSYS0021142714,4,Monochroa arundinetella
NHMSYS0021142731,2,Sophronia semicostella
NHMSYS0021142740,2,Gelechia rhombella
NHMSYS0021142742,2,Gelechia sororculella
NHMSYS0021142745,3,Gelechia turpella
NHMSYS0021142749,4,Scrobipalpa murinella
NHMSYS0021142751,4,Scrobipalpa salicorniae
NHMSYS0021142764,4,Caryocolum marmorea
NHMSYS0021142771,4,Caryocolum proxima
NHMSYS0021142777,2,Teleiodes vulgella
NHMSYS0021142781,1,Teleiodes luculella
NHMSYS0021142787,3,Carpatolechia notatella
NHMSYS0021142793,2,Recurvaria nanella
NHMSYS0021142808,2,Coleophora lutarea
NHMSYS0021142810,3,Coleophora limoniella
NHMSYS0021142811,4,Coleophora flavipennella
NHMSYS0021142813,4,Coleophora badiipennella
NHMSYS0021142814,4,Coleophora limosipennella
NHMSYS0021142818,4,Coleophora fuscocuprella
NHMSYS0021142826,4,Coleophora ahenella
NHMSYS0021142830,4,Coleophora calycotomella
NHMSYS0021142835,3,Coleophora amethystinella
NHMSYS0021142837,2,Coleophora mayrella
NHMSYS0021142842,4,Coleophora albidella
NHMSYS0021142845,4,Coleophora betulella
NHMSYS0021142847,3,Coleophora vibicella
NHMSYS0021142858,2,Mompha conturbatella
NHMSYS0021142860,2,Mompha epilobiella
NHMSYS0021142864,2,Mompha miscella
NHMSYS0021142866,2,Mompha locupletella
NHMSYS0021142870,4,Blastobasis vittata
NHMSYS0021142871,3,Blastobasis rebeli
NHMSYS0021142873,3,Hypatopa binotella
NHMSYS0021142875,3,Pachyrhabda steropodes
NHMSYS0021142883,3,Scythris inspersella
NHMSYS0021142889,2,Platyptilia gonodactyla
NHMSYS0021142891,3,Platyptilia calodactyla
NHMSYS0021142897,2,Gillmeria pallidactyla
NHMSYS0021142899,2,Gillmeria ochrodactyla
NHMSYS0021142903,2,Amblyptilia acanthadactyla
NHMSYS0021142914,4,Stenoptilia inopinata
NHMSYS0021142918,2,Stenoptilia millieridactyla
NHMSYS0021142921,3,Cnaemidophorus rhododactyla
NHMSYS0021142925,2,Oxyptilus parvidactyla
NHMSYS0021142927,2,Capperia britanniodactylus
NHMSYS0021142934,1,Porrittia galactodactyla
NHMSYS0021142946,3,Wheeleria spilodactylus
NHMSYS0021142949,2,Hellinsia tephradactyla
NHMSYS0021142950,2,Hellinsia carphodactyla
NHMSYS0021142951,2,Hellinsia lienigianus
NHMSYS0021142957,2,Adaina microdactyla
NHMSYS0021142963,5,Schreckensteinia festaliella
NHMSYS0021142972,3,Epermenia farreni
NHMSYS0021142976,4,Prochoreutis sehestediana
NHMSYS0021142982,3,Choreutis diana
NHMSYS0021142983,3,Choreutis nemorana
NHMSYS0021142989,2,Sparganothis pilleriana
NHMSYS0021142992,3,Periclepsis cinctana
NHMSYS0021142994,1,Philedone gerningana
NHMSYS0021143001,4,Archips betulana
NHMSYS0021143005,2,Archips crataegana
NHMSYS0021143007,3,Choristoneura diversana
NHMSYS0021143011,1,Ptycholomoides aeriferana
NHMSYS0021143014,2,Pandemis heparana
NHMSYS0021143016,1,Syndemis musculana
NHMSYS0021143019,1,Cacoecimorpha pronubana
NHMSYS0021460123,4,Zelotherses unitana
NHMSYS0021143025,2,Aphelia viburnana
NHMSYS0021143029,3,Dichelia histrionana
NHMSYS0021143030,2,Clepsis senecionana
NHMSYS0021143034,3,Clepsis dumicolana
NHMSYS0021143035,1,Clepsis consimilana
NHMSYS0021143037,1,Lozotaeniodes formosana
NHMSYS0021143039,4,Neosphaleroptera nubilana
NHMSYS0021143042,1,Tortricodes alternella
NHMSYS0021143048,2,Eana penziana penziana
NHMSYS0021143050,2,Eana penziana colquhounana
NHMSYS0021143054,4,Cnephasia stephensiana
NHMSYS0021143059,4,Cnephasia pasiuana
NHMSYS0021143064,4,Cnephasia genitalana
NHMSYS0021143068,2,Spatalistis bifasciana
NHMSYS0021143070,1,Tortrix viridana
NHMSYS0021143078,2,Acleris abietana
NHMSYS0021143079,1,Acleris sparsana
NHMSYS0021143081,1,Acleris rhombana
NHMSYS0021143085,4,Acleris effractana
NHMSYS0021143091,3,Acleris umbrana
NHMSYS0021143093,1,Acleris cristana
NHMSYS0021143094,1,Acleris variegana
NHMSYS0021143095,2,Acleris aspersana
NHMSYS0021143099,4,Acleris ferrugana
NHMSYS0021143106,3,Acleris lipsiana
NHMSYS0021143107,2,Acleris rufana
NHMSYS0021143113,1,Phtheochroa rugosana
NHMSYS0021143117,4,Phalonidia udana
NHMSYS0021143125,1,Eupoecilia angustana angustana
NHMSYS0021143126,1,Eupoecilia angustana thuleana
NHMSYS0021143128,3,Commophila aeneana
NHMSYS0021143134,3,Aethes rutilana
NHMSYS0021143135,1,Aethes tesserana
NHMSYS0021143138,4,Aethes bilbaensis
NHMSYS0021143139,4,Aethes fennicana fennicana
NHMSYS0021143144,2,Cochylis hybridella
NHMSYS0021143145,2,Cochylis dubitana
NHMSYS0021143146,3,Falseuncaria degreyana
NHMSYS0021143150,3,Eudemis porphyrana
NHMSYS0021143153,2,Eudemis profundana
NHMSYS0021143155,2,Apotomis lineana
NHMSYS0021143157,2,Apotomis turbidana
NHMSYS0021143160,2,Apotomis capreana
NHMSYS0021143163,2,Orthotaenia undulana
NHMSYS0021143168,2,Hedya pruniana
NHMSYS0021143169,2,Hedya atropunctana
NHMSYS0021143171,1,Celypha striana
NHMSYS0021143172,2,Celypha rosaceana
NHMSYS0021143173,4,Celypha rurestrana
NHMSYS0021143174,2,Celypha cespitana
NHMSYS0021143177,2,Phiaris obsoletana
NHMSYS0021143179,2,Phiaris metallicana
NHMSYS0021143180,1,Phiaris schulziana
NHMSYS0021143181,3,Phiaris micana
NHMSYS0021143183,2,Phiaris palustrana
NHMSYS0021143186,3,Cymolomia hartigiana
NHMSYS0021143188,2,Argyroploce arbutella
NHMSYS0021143190,2,Stictea mygindiana
NHMSYS0021143195,3,Lobesia botrana
NHMSYS0021143196,2,Lobesia abscisana
NHMSYS0021143198,1,Lobesia reliquana
NHMSYS0021143200,1,Lobesia littoralis
NHMSYS0021143202,4,Endothenia gentianaeana
NHMSYS0021143218,2,Bactra lancealana
NHMSYS0021143221,5,Bactra venosana
NHMSYS0021143223,1,Eucosmomorpha albersana
NHMSYS0021143227,1,Ancylis uncella
NHMSYS0021143232,1,Ancylis apicella
NHMSYS0021143234,3,Ancylis paludana
NHMSYS0021143235,1,Ancylis badiana
NHMSYS0021143237,2,Ancylis achatana
NHMSYS0021143238,1,Ancylis mitterbacheriana
NHMSYS0021143239,3,Ancylis tineana
NHMSYS0021143241,2,Eriopsela quadrana
NHMSYS0021143243,2,Thiodia citrana
NHMSYS0021143246,2,Rhopobota naevana
NHMSYS0021143249,1,Spilonota ocellana
NHMSYS0021143253,4,Epinotia sordidana
NHMSYS0021143264,3,Epinotia granitana
NHMSYS0021143266,3,Epinotia crenana
NHMSYS0021143267,2,Epinotia pygmaeana
NHMSYS0021143268,1,Epinotia tenerana
NHMSYS0021143277,4,Epinotia cinereana
NHMSYS0021143278,2,Zeiraphera griseana
NHMSYS0021143281,2,Zeiraphera ratzeburgiana
NHMSYS0021143284,3,Phaneta pauperana
NHMSYS0021143285,3,Pelochrista caecimaculana
NHMSYS0021143287,2,Eucosma hohenwartiana
NHMSYS0021143289,1,Eucosma campoliliana
NHMSYS0021143292,4,Eucosma rubescana
NHMSYS0021143295,2,Eucosma aspidiscana
NHMSYS0021143296,2,Gypsonoma minutana
NHMSYS0021143300,2,Gypsonoma aceriana
NHMSYS0021143304,2,Epiblema scutulana
NHMSYS0021143308,1,Notocelia cynosbatella
NHMSYS0021143310,3,Notocelia tetragonana
NHMSYS0021143311,1,Notocelia uddmanniana
NHMSYS0021143313,2,Notocelia roborana
NHMSYS0021143315,2,Notocelia incarnatana
NHMSYS0021143317,2,Notocelia rosaecolana
NHMSYS0021143318,2,Notocelia trimaculana
NHMSYS0021143322,3,Gravitarmata margarotana
NHMSYS0021143324,2,Rhyacionia pinicolana
NHMSYS0021143336,1,Dichrorampha sequana
NHMSYS0021143343,4,Dichrorampha montanana
NHMSYS0021143350,3,Cydia medicaginis
NHMSYS0021143351,2,Cydia cognatana
NHMSYS0021143353,3,Cydia corollana
NHMSYS0021143354,2,Cydia coniferana
NHMSYS0021143355,3,Cydia indivisa
NHMSYS0021143357,2,Cydia splendana
NHMSYS0021143359,2,Cydia amplana
NHMSYS0021143360,3,Cydia inquinatana
NHMSYS0021143364,3,Grapholita pallifrontana
NHMSYS0021143366,3,Grapholita caecana
NHMSYS0021143368,3,Grapholita orobana
NHMSYS0021143369,3,Grapholita gemmiferana
NHMSYS0021143371,3,Grapholita lathyrana
NHMSYS0021143375,4,Grapholita funebrana
NHMSYS0021143376,4,Grapholita tenebrosana
NHMSYS0021143382,4,Pammene ignorata
NHMSYS0021143385,2,Pammene argyrana
NHMSYS0021143390,2,Pammene spiniana
NHMSYS0021143391,4,Pammene trauniana
NHMSYS0021143393,2,Pammene germmana
NHMSYS0021143404,2,Sesia bembeciformis
NHMSYS0021143406,1,Synanthedon spheciformis
NHMSYS0021143407,1,Synanthedon formicaeformis
NHMSYS0021143410,1,Pyropteron muscaeformis
NHMSYS0021143413,1,Heterogenea asella
NHMSYS0021143418,3,Adscita statices statices
NHMSYS0021143419,3,Adscita geryon geryon
NHMSYS0021143422,1,Zygaena purpuralis purpuralis
NHMSYS0021143423,1,Zygaena purpuralis caledonensis
NHMSYS0021143424,1,Zygaena purpuralis segontii
NHMSYS0021143425,1,Zygaena purpuralis sabulosa
NHMSYS0021143427,2,Zygaena loti loti
NHMSYS0021143429,2,Zygaena loti scotica
NHMSYS0021143430,2,Zygaena exulans exulans
NHMSYS0021143431,2,Zygaena exulans subochracea
NHMSYS0021143433,3,Zygaena viciae viciae
NHMSYS0021143435,3,Zygaena viciae ytenensis
NHMSYS0021143436,3,Zygaena viciae argyllensis
NHMSYS0021143437,1,Zygaena filipendulae filipendulae
NHMSYS0021143438,1,Zygaena filipendulae stephensi
NHMSYS0021143439,1,Zygaena filipendulae pulcherrima
NHMSYS0021143440,3,Zygaena lonicerae lonicerae
NHMSYS0021143441,3,Zygaena lonicerae latomarginata
NHMSYS0021143442,3,Zygaena lonicerae insularis
NHMSYS0021143443,3,Zygaena lonicerae jocelynae
NHMSYS0021143444,3,Zygaena trifolii trifolii
NHMSYS0021143445,3,Zygaena trifolii decreta
NHMSYS0021143446,3,Zygaena trifolii palustrella
NHMSYS0021143447,3,Zygaena trifolii subsyracusia
NHMSYS0021143629,5,Matilella fusca
NHMSYS0021143631,2,Moitrelia obductella
NHMSYS0021143632,3,Pempeliella ornatella
NHMSYS0021143635,4,Delplanqueia dilutella
NHMSYS0021143639,1,Pempelia palumbella
NHMSYS0021143641,1,Rhodophaea formosa
NHMSYS0021143643,2,Dioryctria abietella
NHMSYS0021143644,1,Phycita roborella
NHMSYS0021143647,2,Hypochalcia ahenella
NHMSYS0021143649,1,Epischnia asteris
NHMSYS0021143651,2,Acrobasis tumidana
NHMSYS0021143654,2,Acrobasis repandana
NHMSYS0021143656,2,Acrobasis consociella
NHMSYS0021143661,1,Myelois circumvoluta
NHMSYS0021143662,1,Gymnancyla canella
NHMSYS0021143664,3,Zophodia grossulariella
NHMSYS0021143670,2,Homoeosoma nebulella
NHMSYS0021143671,4,Homoeosoma nimbella
NHMSYS0021143674,2,Phycitodes binaevella
NHMSYS0021459988,4,Vitula serratilineella
NHMSYS0021143676,1,Plodia interpunctella
NHMSYS0021143679,4,Ephestia woodiella
NHMSYS0021143685,4,Cadra calidella
NHMSYS0021143689,2,Anerastia lotella
NHMSYS0021143694,2,Aglossa caprealis
NHMSYS0021143699,1,Hypsopygia glaucinalis
NHMSYS0021143701,1,Endotricha flammealis
NHMSYS0021143702,3,Paracorsia repandalis
NHMSYS0021143707,3,Pyrausta aerealis
NHMSYS0021143711,3,Uresiphita reversalis
NHMSYS0021143713,1,Sitochroa palealis
NHMSYS0021143716,1,Anania verbascalis
NHMSYS0021143721,2,Paratalanta pandalis
NHMSYS0021143723,2,Udea fulvalis
NHMSYS0021143724,1,Udea lutealis
NHMSYS0021143726,1,Udea prunalis
NHMSYS0021143728,1,Udea olivalis
NHMSYS0021143730,2,Mecyna flavalis
NHMSYS0021143731,1,Mecyna asinalis
NHMSYS0021143735,3,Hodebertia testalis
NHMSYS0021143737,1,Nomophila noctuella
NHMSYS0021143739,1,Cydalima perspectalis
NHMSYS0021143745,2,Scoparia pyralella
NHMSYS0021143753,2,Chilo phragmitella
NHMSYS0021143754,1,Calamotropha paludella
NHMSYS0021143756,2,Crambus silvella
NHMSYS0021143757,2,Crambus ericella
NHMSYS0021143763,1,Agriphila tristella
NHMSYS0021143764,2,Agriphila inquinatella
NHMSYS0021143765,2,Agriphila selasella
NHMSYS0021143766,1,Agriphila straminella
NHMSYS0021143768,2,Catoptria permutatellus
NHMSYS0021143769,3,Catoptria speculalis
NHMSYS0021143770,1,Catoptria margaritella
NHMSYS0021143771,1,Catoptria falsella
NHMSYS0021143774,2,Pediasia fascelinella
NHMSYS0021143776,1,Platytes cerussella
NHMSYS0021143777,1,Platytes alpinella
NHMSYS0021143779,1,Acentria ephemerella
NHMSYS0021143784,1,Musotima nitidalis
NHMSYS0021143785,2,Schoenobius gigantella
NHMSYS0021143786,2,Donacaula mucronella
NHMSYS0021143792,1,Tethea ocularis ocularis
NHMSYS0021143793,1,Tethea ocularis octogesimea
NHMSYS0021143794,2,Tethea or or
NHMSYS0021143795,2,Tethea or scotica
NHMSYS0021143796,2,Tethea or hibernica
NHMSYS0021143797,2,Tetheella fluctuosa
NHMSYS0021143799,1,Cymatophorina diluta diluta
NHMSYS0021143800,1,Cymatophorina diluta hartwiegi
NHMSYS0021143801,1,Achlya flavicornis flavicornis
NHMSYS0021143802,1,Achlya flavicornis galbanus
NHMSYS0021143803,1,Achlya flavicornis scotica
NHMSYS0021143815,1,Lasiocampa trifolii trifolii
NHMSYS0021143816,2,Lasiocampa trifolii flava
NHMSYS0021143818,1,Lasiocampa quercus quercus
NHMSYS0021143819,2,Lasiocampa quercus callunae
NHMSYS0021143835,1,Sphinx ligustri
NHMSYS0021143836,1,Sphinx pinastri
NHMSYS0021143839,1,Hyles livornica
NHMSYS0021143842,1,Idaea rusticata
NHMSYS0021143845,3,Idaea dilutaria
NHMSYS0021143853,2,Idaea sylvestraria
NHMSYS0021143858,2,Idaea contiguaria contiguaria
NHMSYS0021143859,2,Idaea contiguaria britanniae
NHMSYS0021143861,2,Idaea degeneraria
NHMSYS0021143870,1,Scopula imitaria
NHMSYS0021143871,2,Scopula ternata
NHMSYS0021143877,1,Scopula emutaria
NHMSYS0021143879,1,Timandra comae
NHMSYS0021143890,2,Cyclophora puppillaria
NHMSYS0021143894,2,Cyclophora linearia
NHMSYS0021143900,3,Scotopteryx mucronata mucronata
NHMSYS0021143901,3,Scotopteryx mucronata umbrifera
NHMSYS0021143902,3,Scotopteryx mucronata scotica
NHMSYS0021143903,3,Scotopteryx luridata luridata
NHMSYS0021143905,3,Scotopteryx luridata plumbaria
NHMSYS0021143906,1,Scotopteryx peribolata
NHMSYS0021143907,1,Scotopteryx bipunctaria bipunctaria
NHMSYS0021143908,1,Scotopteryx bipunctaria cretata
NHMSYS0021143912,1,Nycterosea obstipata
NHMSYS0021143915,1,Xanthorhoe decoloraria decoloraria
NHMSYS0021143917,1,Xanthorhoe decoloraria hethlandica
NHMSYS0021143918,1,Xanthorhoe fluctuata fluctuata
NHMSYS0021143919,1,Xanthorhoe fluctuata thules
NHMSYS0021143920,2,Xanthorhoe spadicearia
NHMSYS0021143925,1,Xanthorhoe montanata montanata
NHMSYS0021143926,1,Xanthorhoe montanata shetlandica
NHMSYS0021143929,1,Catarhoe rubidata
NHMSYS0021143933,1,Epirrhoe alternata alternata
NHMSYS0021143937,1,Epirrhoe alternata obscurata
NHMSYS0021143938,2,Epirrhoe rivata
NHMSYS0021143939,1,Epirrhoe galiata
NHMSYS0021143944,1,Anticlea derivata
NHMSYS0021143950,2,Entephria flavicinctata flavicinctata
NHMSYS0021143951,2,Entephria flavicinctata ruficinctata
NHMSYS0021143952,1,Entephria caesiata
NHMSYS0021143953,1,Entephria caesiata hethlandicaria
NHMSYS0021143955,2,Spargania luctuata
NHMSYS0021143961,1,Hydriomena impluviata
NHMSYS0021143965,2,Hydriomena ruberata
NHMSYS0021143969,1,Pennithera firmata
NHMSYS0021143974,5,Thera vetustata
NHMSYS0021143975,2,Thera obeliscata
NHMSYS0021143978,1,Thera juniperata juniperata
NHMSYS0021143979,1,Thera juniperata scotica
NHMSYS0021143980,1,Thera juniperata orcadensis
NHMSYS0021143981,1,Thera cupressata
NHMSYS0021143983,1,Plemyria rubiginata rubiginata
