"code","taxon","tvk"
3,"Alopecosa cuneata","NBNSYS0000008811"
3,"Alopecosa barbipes","NBNSYS0000008812"
4,"Alopecosa fabrilis","NBNSYS0000008813"
3,"Trochosa ruricola","NBNSYS0000008814"
4,"Trochosa robusta","NBNSYS0000008815"
3,"Trochosa terricola","NBNSYS0000008816"
4,"Trochosa spinipalpis","NBNSYS0000008817"
4,"Arctosa fulvolineata","NBNSYS0000008818"
3,"Arctosa perita","NBNSYS0000008819"
3,"Arctosa leopardus","NBNSYS0000008820"
3,"Arctosa cinerea","NBNSYS0000008821"
4,"Arctosa alpigena","NBNSYS0000008822"
3,"Pirata piraticus","NBNSYS0000008823"
3,"Pirata tenuitarsis","NBNSYS0000008824"
3,"Pirata piscatorius","NBNSYS0000008828"
5,"Aulonia albimana","NBNSYS0000008829"
2,"Pisaura mirabilis","NBNSYS0000008830"
3,"Dolomedes fimbriatus","NBNSYS0000008831"
5,"Dolomedes plantarius","NBNSYS0000008832"
2,"Argyroneta aquatica","NBNSYS0000008833"
2,"Agelena labyrinthica","NBNSYS0000008834"
2,"Textrix denticulata","NBNSYS0000008835"
3,"Tegenaria parietina","NBNSYS0000008839"
3,"Tegenaria domestica","NBNSYS0000008841"
3,"Tegenaria silvestris","NBNSYS0000008842"
3,"Coelotes atropos","NBNSYS0000008844"
3,"Coelotes terrestris","NBNSYS0000008845"
3,"Cicurina cicur","NBNSYS0000008846"
3,"Cryphoeca silvicola","NBNSYS0000008847"
4,"Tuberta maerens","NBNSYS0000008848"
4,"Mastigusa macrophthalma","NBNSYS0000008849"
4,"Mastigusa arietina","NBNSYS0000008850"
3,"Antistea elegans","NBNSYS0000008851"
3,"Hahnia nava","NBNSYS0000008855"
3,"Hahnia helveola","NBNSYS0000008856"
3,"Hahnia pusilla","NBNSYS0000008857"
3,"Ero cambridgei","NBNSYS0000008858"
3,"Ero furcata","NBNSYS0000008859"
3,"Ero aphana","NBNSYS0000008860"
3,"Episinus angulatus","NBNSYS0000008862"
3,"Episinus truncatus","NBNSYS0000008863"
4,"Episinus maculipes","NBNSYS0000008864"
3,"Euryopis flavomaculata","NBNSYS0000008865"
4,"Dipoena erythropus","NBNSYS0000008866"
5,"Dipoena coracina","NBNSYS0000008870"
4,"Dipoena melanogaster","NBNSYS0000008871"
4,"Dipoena torva","NBNSYS0000008872"
3,"Crustulina guttata","NBNSYS0000008873"
3,"Crustulina sticta","NBNSYS0000008874"
3,"Steatoda bipunctata","NBNSYS0000008877"
3,"Steatoda grossa","NBNSYS0000008878"
3,"Anelosimus vittatus","NBNSYS0000008879"
3,"Theridion pictum","NBNSYS0000008889"
3,"Theridion varians","NBNSYS0000008890"
4,"Theridion pinastri","NBNSYS0000008891"
4,"Theridion familiare","NBNSYS0000008893"
3,"Theridion melanurum","NBNSYS0000008894"
3,"Theridion mystaceum","NBNSYS0000008895"
3,"Rugathodes instabilis","NBNSYS0000008898"
3,"Rugathodes bellicosus","NBNSYS0000008899"
3,"Enoplognatha latimana","NBNSYS0000008903"
3,"Enoplognatha thoracica","NBNSYS0000008904"
4,"Enoplognatha mordax","NBNSYS0000008905"
4,"Enoplognatha oelandica","NBNSYS0000008907"
3,"Robertus lividus","NBNSYS0000008908"
3,"Robertus arundineti","NBNSYS0000008909"
3,"Robertus neglectus","NBNSYS0000008910"
4,"Robertus scoticus","NBNSYS0000008911"
4,"Robertus insignis","NBNSYS0000008912"
3,"Pholcomma gibbum","NBNSYS0000008913"
3,"Theonoe minutissima","NBNSYS0000008914"
3,"Nesticus cellulanus","NBNSYS0000008915"
3,"Tetragnatha extensa","NBNSYS0000008917"
3,"Tetragnatha pinicola","NBNSYS0000008918"
3,"Tetragnatha montana","NBNSYS0000008919"
3,"Tetragnatha obtusa","NBNSYS0000008920"
3,"Tetragnatha nigrita","NBNSYS0000008921"
3,"Tetragnatha striata","NBNSYS0000008922"
3,"Pachygnatha clercki","NBNSYS0000008923"
3,"Pachygnatha listeri","NBNSYS0000008924"
3,"Pachygnatha degeeri","NBNSYS0000008925"
3,"Metellina mengei","NBNSYS0000008927"
3,"Metellina merianae","NBNSYS0000008928"
3,"Meta menardi","NBNSYS0000008929"
3,"Meta bourneti","NBNSYS0000008930"
3,"Zygiella x-notata","NBNSYS0000008931"
3,"Zygiella atrica","NBNSYS0000008932"
4,"Gibbaranea bituberculata","NBNSYS0000008934"
3,"Gibbaranea gibbosa","NBNSYS0000008935"
3,"Araneus angulatus","NBNSYS0000008936"
1,"Araneus diadematus","NBNSYS0000008937"
2,"Araneus quadratus","NBNSYS0000008938"
3,"Araneus marmoreus","NBNSYS0000008939"
3,"Araneus alsine","NBNSYS0000008940"
3,"Larinioides cornutus","NBNSYS0000008942"
3,"Larinioides sclopetarius","NBNSYS0000008943"
3,"Larinioides patagiatus","NBNSYS0000008944"
2,"Nuctenea umbratica","NBNSYS0000008945"
3,"Neoscona adianta","NBNSYS0000008947"
2,"Araniella cucurbitina sensu lato","NBNSYS0000008950"
4,"Araniella inconspicua","NBNSYS0000008952"
4,"Araniella alpica","NBNSYS0000008953"
4,"Araniella displicata","NBNSYS0000008954"
3,"Zilla diodia","NBNSYS0000008955"
3,"Hypsosinga albovittata","NBNSYS0000008956"
3,"Hypsosinga sanguinea","NBNSYS0000008958"
5,"Hypsosinga heri","NBNSYS0000008959"
3,"Singa hamata","NBNSYS0000008960"
3,"Cercidia prominens","NBNSYS0000008961"
3,"Mangora acalypha","NBNSYS0000008962"
2,"Cyclosa conica","NBNSYS0000008963"
2,"Argiope bruennichi","NBNSYS0000008964"
3,"Theridiosoma gemmosum","NBNSYS0000008965"
3,"Ceratinella brevipes","NBNSYS0000008966"
3,"Ceratinella brevis","NBNSYS0000008967"
3,"Ceratinella scabrosa","NBNSYS0000008968"
3,"Walckenaeria acuminata","NBNSYS0000008969"
4,"Walckenaeria mitrata","NBNSYS0000008970"
3,"Walckenaeria antica","NBNSYS0000008971"
4,"Walckenaeria alticeps","NBNSYS0000008972"
3,"Walckenaeria cucullata","NBNSYS0000008973"
3,"Walckenaeria nodosa","NBNSYS0000008974"
3,"Walckenaeria atrotibialis","NBNSYS0000008975"
3,"Walckenaeria capito","NBNSYS0000008976"
4,"Walckenaeria incisa","NBNSYS0000008977"
3,"Walckenaeria dysderoides","NBNSYS0000008978"
4,"Walckenaeria stylifrons","NBNSYS0000008979"
3,"Walckenaeria nudipalpis","NBNSYS0000008980"
3,"Walckenaeria obtusa","NBNSYS0000008981"
3,"Walckenaeria monoceros","NBNSYS0000008982"
4,"Walckenaeria corniculans","NBNSYS0000008983"
3,"Walckenaeria furcillata","NBNSYS0000008984"
3,"Walckenaeria unicornis","NBNSYS0000008985"
3,"Walckenaeria kochi","NBNSYS0000008986"
3,"Walckenaeria clavicornis","NBNSYS0000008987"
3,"Walckenaeria cuspidata","NBNSYS0000008988"
3,"Walckenaeria vigilax","NBNSYS0000008989"
3,"Dicymbium nigrum","NBNSYS0000008990"
4,"Dicymbium brevisetosum","NBNSYS0000008991"
3,"Dicymbium tibiale","NBNSYS0000008992"
3,"Entelecara acuminata","NBNSYS0000008993"
4,"Entelecara congenera","NBNSYS0000008994"
3,"Entelecara erythropus","NBNSYS0000008995"
3,"Entelecara flavipes","NBNSYS0000008996"
4,"Entelecara omissa","NBNSYS0000008997"
4,"Entelecara errata","NBNSYS0000008998"
3,"Moebelia penicillata","NBNSYS0000008999"
3,"Hylyphantes graminicola","NBNSYS0000009000"
3,"Gnathonarium dentatum","NBNSYS0000009001"
3,"Trematocephalus cristatus","NBNSYS0000009002"
3,"Tmeticus affinis","NBNSYS0000009003"
3,"Gongylidium rufipes","NBNSYS0000009004"
3,"Dismodicus bifrons","NBNSYS0000009005"
4,"Dismodicus elevatus","NBNSYS0000009006"
3,"Hypomma bituberculatum","NBNSYS0000009007"
3,"Hypomma cornutum","NBNSYS0000009009"
3,"Metopobactrus prominulus","NBNSYS0000009010"
3,"Baryphyma pratense","NBNSYS0000009012"
4,"Baryphyma gowerense","NBNSYS0000009014"
3,"Baryphyma trifrons","NBNSYS0000009015"
3,"Baryphyma maritimum","NBNSYS0000009016"
3,"Gonatium rubens","NBNSYS0000009017"
3,"Gonatium rubellum","NBNSYS0000009018"
4,"Gonatium paradoxum","NBNSYS0000009019"
3,"Maso sundevalli","NBNSYS0000009020"
4,"Maso gallicus","NBNSYS0000009021"
3,"Peponocranium ludicrum","NBNSYS0000009022"
4,"Pocadicnemis juncea","NBNSYS0000009024"
3,"Hypselistes jacksoni","NBNSYS0000009025"
3,"Oedothorax gibbosus","NBNSYS0000009027"
3,"Oedothorax fuscus","NBNSYS0000009029"
3,"Oedothorax agrestis","NBNSYS0000009030"
3,"Oedothorax retusus","NBNSYS0000009031"
3,"Oedothorax apicatus","NBNSYS0000009032"
4,"Trichopterna cito","NBNSYS0000009034"
3,"Pelecopsis mengei","NBNSYS0000009035"
3,"Pelecopsis parallela","NBNSYS0000009036"
4,"Pelecopsis elongata","NBNSYS0000009040"
4,"Pelecopsis radicicola","NBNSYS0000009041"
3,"Silometopus elegans","NBNSYS0000009042"
3,"Silometopus ambiguus","NBNSYS0000009043"
3,"Silometopus reussi","NBNSYS0000009044"
3,"Silometopus incurvatus","NBNSYS0000009045"
3,"Mecopisthes peusi","NBNSYS0000009046"
3,"Cnephalocotes obscurus","NBNSYS0000009047"
4,"Acartauchenius scurrilis","NBNSYS0000009048"
4,"Trichoncus saxicola","NBNSYS0000009049"
4,"Trichoncus hackmani","NBNSYS0000009050"
4,"Trichoncus affinis","NBNSYS0000009051"
3,"Evansia merens","NBNSYS0000009054"
3,"Tiso vagans","NBNSYS0000009055"
4,"Tiso aestivus","NBNSYS0000009056"
3,"Troxochrus scabriculus","NBNSYS0000009057"
3,"Minyriolus pusillus","NBNSYS0000009059"
3,"Tapinocyba praecox","NBNSYS0000009060"
3,"Tapinocyba pallens","NBNSYS0000009061"
3,"Tapinocyba insecta","NBNSYS0000009062"
4,"Tapinocyba mitis","NBNSYS0000009063"
4,"Tapinocyboides pygmaeus","NBNSYS0000009064"
3,"Microctenonyx subitaneus","NBNSYS0000009065"
4,"Satilatlas britteni","NBNSYS0000009066"
3,"Thyreosthenius parasiticus","NBNSYS0000009067"
4,"Thyreosthenius biovatus","NBNSYS0000009068"
3,"Monocephalus fuscipes","NBNSYS0000009069"
3,"Monocephalus castaneipes","NBNSYS0000009070"
3,"Lophomma punctatum","NBNSYS0000009071"
3,"Saloca diceros","NBNSYS0000009072"
3,"Gongylidiellum vivum","NBNSYS0000009073"
3,"Gongylidiellum latebricola","NBNSYS0000009074"
4,"Gongylidiellum murcidum","NBNSYS0000009075"
4,"Micrargus apertus","NBNSYS0000009077"
4,"Micrargus subaequalis","NBNSYS0000009078"
4,"Micrargus laudatus","NBNSYS0000009079"
3,"Notioscopus sarcinatus","NBNSYS0000009080"
4,"Glyphesis cottonae","NBNSYS0000009081"
4,"Glyphesis servulus","NBNSYS0000009082"
3,"Erigonella hiemalis","NBNSYS0000009083"
3,"Erigonella ignobilis","NBNSYS0000009084"
3,"Diplocephalus cristatus","NBNSYS0000009086"
3,"Diplocephalus permixtus","NBNSYS0000009087"
3,"Diplocephalus latifrons","NBNSYS0000009088"
4,"Diplocephalus connatus","NBNSYS0000009089"
3,"Diplocephalus picinus","NBNSYS0000009091"
4,"Diplocephalus protuberans","NBNSYS0000009092"
3,"Araeoncus humilis","NBNSYS0000009093"
3,"Araeoncus crassiceps","NBNSYS0000009094"
3,"Panamomops sulcifrons","NBNSYS0000009095"
3,"Lessertia dentichelis","NBNSYS0000009096"
3,"Scotinotylus evansi","NBNSYS0000009097"
3,"Typhochrestus digitatus","NBNSYS0000009098"
3,"Diplocentria bidentata","NBNSYS0000009101"
3,"Erigone dentipalpis","NBNSYS0000009102"
3,"Erigone atra","NBNSYS0000009103"
3,"Erigone promiscua","NBNSYS0000009104"
3,"Erigone arctica","NBNSYS0000009105"
3,"Erigone longipalpis","NBNSYS0000009106"
4,"Erigone tirolensis","NBNSYS0000009107"
4,"Erigone welchi","NBNSYS0000009109"
4,"Erigone psychrophila","NBNSYS0000009110"
4,"Erigone aletris","NBNSYS0000009111"
3,"Prinerigone vagans","NBNSYS0000009112"
3,"Donacochara speciosa","NBNSYS0000009117"
3,"Leptorhoptrum robustum","NBNSYS0000009118"
3,"Drepanotylus uncatus","NBNSYS0000009119"
3,"Leptothrix hardyi","NBNSYS0000009120"
3,"Hilaira excisa","NBNSYS0000009121"
4,"Hilaira nubigena","NBNSYS0000009123"
4,"Hilaira pervicax","NBNSYS0000009124"
3,"Halorates reprobus","NBNSYS0000009125"
4,"Carorita limnaea","NBNSYS0000009128"
4,"Wiehlea calcarifera","NBNSYS0000009130"
4,"Mioxena blanda","NBNSYS0000009131"
4,"Caviphantes saxetorum","NBNSYS0000009132"
3,"Asthenargus paganus","NBNSYS0000009133"
3,"Jacksonella falconeri","NBNSYS0000009134"
5,"Pseudomaro aenigmaticus","NBNSYS0000009135"
3,"Ostearius melanopygius","NBNSYS0000009136"
3,"Aphileta misera","NBNSYS0000009137"
3,"Porrhomma pygmaeum","NBNSYS0000009138"
4,"Porrhomma convexum","NBNSYS0000009139"
4,"Porrhomma rosenhaueri","NBNSYS0000009140"
4,"Porrhomma pallidum","NBNSYS0000009141"
4,"Porrhomma microphthalmum","NBNSYS0000009143"
4,"Porrhomma errans","NBNSYS0000009144"
4,"Porrhomma egeria","NBNSYS0000009145"
4,"Porrhomma oblitum","NBNSYS0000009146"
4,"Porrhomma montanum","NBNSYS0000009147"
4,"Agyneta subtilis","NBNSYS0000009148"
3,"Agyneta conigera","NBNSYS0000009149"
4,"Agyneta decora","NBNSYS0000009150"
4,"Agyneta cauta","NBNSYS0000009151"
4,"Agyneta olivacea","NBNSYS0000009152"
4,"Agyneta ramosa","NBNSYS0000009153"
3,"Microneta viaria","NBNSYS0000009162"
3,"Maro minutus","NBNSYS0000009163"
4,"Maro sublestus","NBNSYS0000009164"
4,"Maro lepidus","NBNSYS0000009165"
3,"Syedra gracilis","NBNSYS0000009166"
3,"Centromerus sylvaticus","NBNSYS0000009167"
3,"Centromerus prudens","NBNSYS0000009168"
4,"Centromerus arcanus","NBNSYS0000009169"
4,"Centromerus levitarsis","NBNSYS0000009170"
3,"Centromerus dilutus","NBNSYS0000009171"
4,"Centromerus capucinus","NBNSYS0000009173"
3,"Centromerus incilium","NBNSYS0000009174"
4,"Centromerus serratus","NBNSYS0000009178"
4,"Centromerus albidus","NBNSYS0000009179"
4,"Centromerus cavernarum","NBNSYS0000009180"
5,"Centromerus persimilis","NBNSYS0000009181"
3,"Tallusia experta","NBNSYS0000009182"
3,"Centromerita bicolor","NBNSYS0000009183"
3,"Centromerita concinna","NBNSYS0000009184"
3,"Sintula corniger","NBNSYS0000009185"
4,"Oreonetides vaginatus","NBNSYS0000009186"
3,"Saaristoa abnormis","NBNSYS0000009187"
3,"Saaristoa firma","NBNSYS0000009188"
3,"Macrargus rufus","NBNSYS0000009189"
4,"Macrargus carpenteri","NBNSYS0000009190"
3,"Bathyphantes approximatus","NBNSYS0000009191"
3,"Bathyphantes gracilis","NBNSYS0000009192"
3,"Bathyphantes parvulus","NBNSYS0000009193"
3,"Bathyphantes nigrinus","NBNSYS0000009194"
3,"Kaestneria dorsalis","NBNSYS0000009196"
3,"Kaestneria pullata","NBNSYS0000009197"
3,"Diplostyla concolor","NBNSYS0000009198"
3,"Poeciloneta variegata","NBNSYS0000009199"
3,"Drapetisca socialis","NBNSYS0000009200"
3,"Tapinopa longidens","NBNSYS0000009201"
3,"Floronia bucculenta","NBNSYS0000009202"
3,"Taranucnus setosus","NBNSYS0000009203"
3,"Labulla thoracica","NBNSYS0000009204"
3,"Stemonyphantes lineatus","NBNSYS0000009205"
3,"Bolyphantes luteolus","NBNSYS0000009206"
3,"Bolyphantes alticeps","NBNSYS0000009207"
3,"Lepthyphantes leprosus","NBNSYS0000009209"
3,"Lepthyphantes minutus","NBNSYS0000009210"
3,"Helophora insignis","NBNSYS0000009229"
3,"Pityohyphantes phrygianus","NBNSYS0000009230"
3,"Linyphia triangularis","NBNSYS0000009231"
3,"Linyphia hortensis","NBNSYS0000009232"
3,"Microlinyphia pusilla","NBNSYS0000009238"
3,"Microlinyphia impigra","NBNSYS0000009239"
3,"Allomengea scopigera","NBNSYS0000009240"
3,"Allomengea vidua","NBNSYS0000009241"
3,"Zelotes apricorum","NBNSYS0000033077"
3,"Neriene furtiva","NBNSYS0000033140"
5,"Minicia marginella","NBNSYS0000033180"
4,"Heliophanus dampfi","NBNSYS0000033218"
3,"Steatoda nobilis","NBNSYS0000039460"
4,"Araneus triguttatus","NBNSYS0000142208"
4,"Centromerus brevipalpus","NBNSYS0000143869"
4,"Collinsia distincta","NBNSYS0000144858"
4,"Gnaphosa nigerrima","NBNSYS0000147833"
4,"Neriene radiata","NBNSYS0000152322"
3,"Styloctetor romanus","NBNSYS0000157435"
5,"Eresus sandaliatus","NBNSYS0000189355"
3,"Agalenatea redii","NBNSYS0100001382"
3,"Aelurillus v-insignitus","NBNSYS0100001425"
3,"Araneus sturmi","NBNSYS0100001623"
3,"Araniella opisthographa","NBNSYS0100001625"
5,"Centromerus minutissimus","NBNSYS0100002236"
4,"Centromerus semiater","NBNSYS0100002237"
4,"Clubiona frisia","NBNSYS0100002487"
4,"Clubiona pseudoneglecta","NBNSYS0100002489"
4,"Lepthyphantes beckeri","NBNSYS0100003707"
3,"Mecynargus morulus","NBNSYS0100003882"
4,"Mecynargus paetulus","NBNSYS0100003883"
3,"Megalepthyphantes nebulosus","NBNSYS0100003893"
4,"Midia midas","NBNSYS0100004075"
4,"Neon pictus","NBNSYS0100004213"
4,"Neon robustus","NBNSYS0100004214"
3,"Neriene clathrata","NBNSYS0100004232"
4,"Neriene emphana","NBNSYS0100004233"
3,"Neriene montana","NBNSYS0100004234"
3,"Neriene peltata","NBNSYS0100004235"
5,"Nothophantes horridus","NBNSYS0100004280"
5,"Ozyptila pullata","NBNSYS0100004374"
3,"Paidiscura pallens","NBNSYS0100004384"
3,"Pardosa saltans","NBNSYS0100004475"
5,"Philodromus longipalpis","NBNSYS0100004566"
4,"Porrhomma cambridgei","NBNSYS0100004848"
3,"Pseudeuophrys erratica","NBNSYS0100004904"
3,"Pseudeuophrys lanigera","NBNSYS0100004905"
4,"Pseudeuophrys obsoleta","NBNSYS0100004906"
4,"Scotina palliardii","NBNSYS0100005466"
4,"Semljicola caliginosus","NBNSYS0100005488"
3,"Simitidion simile","NBNSYS0100005521"
4,"Steatoda triangulosa","NBNSYS0100005582"
3,"Talavera aequipes","NBNSYS0100005697"
5,"Talavera thorelli","NBNSYS0100005699"
4,"Thanatus vulgaris","NBNSYS0100005789"
4,"Theridion hemerobium","NBNSYS0100005799"
2,"Uloborus plumipes","NBNSYS0100005936"
4,"Zodarion fuscum","NBNSYS0100006050"
4,"Zodarion rubidum","NBNSYS0100006051"
4,"Zodarion vicinum","NBNSYS0100006052"
3,"Enoplognatha ovata sensu stricto","NBNSYS0200000027"
4,"Pocadicnemis pumila sensu stricto","NBNSYS0200000045"
4,"Micrargus herbigradus sensu stricto","NBNSYS0200000053"
4,"Clubiona neglecta sensu stricto","NBNSYS0200000057"
4,"Coleosoma floridanum","NBNSYS0200000058"
4,"Collinsia holmgreni","NBNSYS0200000059"
3,"Araniella cucurbitina sensu stricto","NBNSYS0200000063"
